time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.768325e-07	3.10733e-06	21.8373114106	1236.85	502.313129735
1	3.10733e-06	7.07034e-06	616.871714969	1236.85	2549.69626994
2	7.07034e-06	1.21247e-05	811.185802802	1069.89	977.013093822
3	1.21247e-05	1.85708e-05	2583.51840168	811.189	1146.92703232
4	1.85708e-05	2.6792e-05	6448.19424192	959.598	1994.54244541
5	2.6792e-05	3.72772e-05	11404.7607846	1097.0	2530.74759819
6	3.72772e-05	5.06496e-05	15701.677008	926.666	2210.99153524
7	5.06496e-05	6.77045e-05	16103.2826206	612.57	1593.65208266
8	6.77045e-05	8.94558e-05	13860.1989369	415.1	1280.11342533
9	8.94558e-05	0.000117197	11788.5777981	376.259	1429.19901094
10	0.000117197	0.000152577	10772.5004924	447.13	2174.40756942
11	0.000152577	0.0001977	9960.32526504	454.077	2713.8872069
12	0.0001977	0.000255249	8613.89596939	365.988	1886.94322958
13	0.000255249	0.000328645	7262.98809738	346.637	973.086788936
14	0.000328645	0.000422252	7624.77326481	425.017	610.338815742
15	0.000422252	0.000541636	9529.29120753	587.849	603.020404604
16	0.000541636	0.000693895	7043.45616336	809.58	758.750070626
17	0.000693895	0.000888083	439.58536861	1001.68	931.781003738
18	0.000888083	0.00113574	10.6703	951.222	934.700166315
19	0.00113574	0.0014516	10.6703	697.685	745.788950794
20	0.0014516	0.00185445	10.6703	486.671	525.523395654
21	0.00185445	0.00236822	10.6703	366.103	384.288930939
22	0.00236822	0.00302347	10.6703	310.722	314.199617368
23	0.00302347	0.00385916	10.6703	301.237	294.41659773
24	0.00385916	0.00492497	10.6703	327.054	328.922230922
25	0.00492497	0.00628428	10.6703	387.141	428.570701703
26	0.00628428	0.00801791	10.6703	480.299	438.994878744
27	0.00801791	0.0102289	10.6703	523.227	420.160943873
28	0.0102289	0.0130488	10.6703	523.227	415.861
29	0.0130488	0.0166452	10.6703	337.825	415.861
30	0.0166452	0.021232	10.6703	337.825	415.861
31	0.021232	0.084928	10.6703	337.825	415.861
