time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.63865e-08	1.45546e-07	555127.0	79199.8	180298.50434
1	1.45546e-07	3.31172e-07	555127.0	79199.8	184457.0
2	3.31172e-07	5.67914e-07	375158.785206	79199.8	184457.0
3	5.67914e-07	8.69849e-07	20.4505	79199.8	85620.2740172
4	8.69849e-07	1.25493e-06	20.4505	79199.8	14.1532
5	1.25493e-06	1.74605e-06	20.4505	11.825	14.1532
6	1.74605e-06	2.37241e-06	20.4505	11.825	14.1532
7	2.37241e-06	3.17125e-06	20.4505	11.825	14.1532
8	3.17125e-06	4.19008e-06	20.4505	11.825	14.1532
9	4.19008e-06	5.48946e-06	31.5823382188	11.825	23.2145720254
10	5.48946e-06	7.14666e-06	195.136361859	11.825	156.354128904
11	7.14666e-06	9.2602e-06	1064.62948432	11.825	848.176014095
12	9.2602e-06	1.19558e-05	3567.52298445	23.5691	2983.72728249
13	1.19558e-05	1.53936e-05	8174.79977443	200.569	6980.57278504
14	1.53936e-05	1.97781e-05	14141.6038427	912.236	11816.8696118
15	1.97781e-05	2.537e-05	20041.1461367	2730.87	15706.0705306
16	2.537e-05	3.25018e-05	24830.3690255	6013.73	17717.6811241
17	3.25018e-05	4.15975e-05	27942.3900518	10377.8	18337.0243631
18	4.15975e-05	5.31978e-05	28436.4418694	14791.7	18358.2606999
19	5.31978e-05	6.79926e-05	26421.0938036	17956.1	17970.0037215
20	6.79926e-05	8.68615e-05	23399.3658542	18719.6	16913.5685019
21	8.68615e-05	0.000110926	20492.3104657	16981.3	15201.220557
22	0.000110926	0.000141618	18435.2762394	13941.5	13288.9152725
23	0.000141618	0.000180761	18246.1930443	10888.8	11424.4007222
24	0.000180761	0.000230684	9251.42306393	8212.05	9581.05217917
25	0.000230684	0.000294354	407.002	5918.06	7287.44063135
26	0.000294354	0.000375556	407.002	4129.67	3078.46326729
27	0.000375556	0.00047912	407.002	3376.64	2357.5
28	0.00047912	0.000611202	407.002	3376.64	2357.5
29	0.000611202	0.000779656	407.002	3376.64	2357.5
30	0.000779656	0.000994498	407.002	3376.64	2357.5
31	0.000994498	0.003977992	407.002	3376.64	2357.5
