time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.45845e-07	2.58338e-06	11.9505880875	366.279	69.3782988357
1	2.58338e-06	5.87816e-06	232.733100088	366.279	1536.05471214
2	5.87816e-06	1.00802e-05	616.977957433	2427.15	1806.31168213
3	1.00802e-05	1.54394e-05	1490.97993723	1487.77	1165.70286815
4	1.54394e-05	2.22744e-05	4139.023826	1140.2	1905.50408897
5	2.22744e-05	3.09916e-05	8272.76592923	778.611	2764.94916227
6	3.09916e-05	4.21092e-05	13640.3066719	414.029	2484.56758545
7	4.21092e-05	5.62884e-05	17366.7554972	236.833	1802.1090962
8	5.62884e-05	7.43721e-05	16324.2846668	237.679	1548.68767326
9	7.43721e-05	9.74355e-05	13298.3285646	433.586	1893.80518683
10	9.74355e-05	0.00012685	11452.4771899	957.371	2788.10881046
11	0.00012685	0.000164365	10963.3396236	1487.61	3552.51582157
12	0.000164365	0.000212209	10397.2522644	1320.85	3094.66705771
13	0.000212209	0.00027323	8612.10860404	843.45	1938.14423922
14	0.00027323	0.000351053	6339.77880158	591.062	1117.92541397
15	0.000351053	0.000450307	4490.12221679	567.283	807.347316482
16	0.000450307	0.000576893	3898.90471977	703.153	794.397692221
17	0.000576893	0.000738337	4255.48291258	953.702	923.820959144
18	0.000738337	0.000944239	4529.25	1094.92	1017.92371276
19	0.000944239	0.00120684	4529.25	900.137	912.43303408
20	0.00120684	0.00154175	4529.25	615.777	654.597255969
21	0.00154175	0.0019689	4529.25	440.102	442.741836522
22	0.0019689	0.00251366	4529.25	351.083	330.377820336
23	0.00251366	0.00320844	4529.25	321.645	286.703713825
24	0.00320844	0.00409454	4529.25	341.84	303.899578113
25	0.00409454	0.00522465	4529.25	403.352	401.911603754
26	0.00522465	0.00666596	4529.25	507.576	415.360086419
27	0.00666596	0.00850417	4529.25	705.348	370.263917002
28	0.00850417	0.0108486	4529.25	705.348	356.684
29	0.0108486	0.0138386	4529.25	683.759	356.684
30	0.0138386	0.0176519	4529.25	683.759	356.684
31	0.0176519	0.0706076	4529.25	683.759	356.684
