time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.163125e-08	1.66525e-07	332024.268139	57599.3	152699.1215
1	1.66525e-07	3.78905e-07	8251.3545127	57599.3	25183.0238437
2	3.78905e-07	6.4977e-07	18.1339	10.3353	13.7057
3	6.4977e-07	9.95224e-07	18.1339	10.3353	13.7057
4	9.95224e-07	1.43581e-06	18.1339	10.3353	13.7057
5	1.43581e-06	1.99771e-06	18.1339	10.3353	13.7057
6	1.99771e-06	2.71435e-06	18.1339	10.3353	13.7057
7	2.71435e-06	3.62834e-06	18.1339	10.3353	13.7057
8	3.62834e-06	4.79401e-06	27.7989894891	10.3353	19.8888426177
9	4.79401e-06	6.28068e-06	155.742415065	10.3353	83.4561503981
10	6.28068e-06	8.17673e-06	868.961000914	10.3353	395.682179033
11	8.17673e-06	1.05949e-05	3148.98797155	10.3353	1426.31091578
12	1.05949e-05	1.3679e-05	7770.25985357	17.831	3836.40569476
13	1.3679e-05	1.76123e-05	14087.2482425	100.081	7747.46938029
14	1.76123e-05	2.26288e-05	20267.6112244	478.568	12151.6541542
15	2.26288e-05	2.90267e-05	24542.954049	1720.05	15566.8375985
16	2.90267e-05	3.71864e-05	25995.2276058	4554.06	17443.3125687
17	3.71864e-05	4.75931e-05	25062.9420611	9027.3	18258.1895442
18	4.75931e-05	6.08655e-05	22885.1221488	13963.4	18414.3493316
19	6.08655e-05	7.77927e-05	20194.7171358	17710.6	17778.2958139
20	7.77927e-05	9.93812e-05	17341.4344106	18688.4	16250.9732482
21	9.93812e-05	0.000126915	14683.6328397	16677.7	14312.0741603
22	0.000126915	0.00016203	12390.8186959	13469.8	12333.8364741
23	0.00016203	0.000206815	10226.1137783	10744.7	10320.2626672
24	0.000206815	0.000263933	7159.22319721	8872.77	8263.87535208
25	0.000263933	0.00033678	5470.75	7293.25	6140.95505573
26	0.00033678	0.000429687	4202.06900731	5705.7	4821.47247925
27	0.000429687	0.000548177	2591.83627962	3936.91	4210.01274499
28	0.000548177	0.000699297	2577.53	3936.91	2960.08363696
29	0.000699297	0.000892031	2577.53	170.225	2904.4
30	0.000892031	0.00113784	2577.53	170.225	2904.4
31	0.00113784	0.00455136	2577.53	170.225	2904.4
