time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.946525e-08	1.57861e-07	139737.363424	106942.0	158572.186798
1	1.57861e-07	3.59193e-07	141267.0	106942.0	161778.0
2	3.59193e-07	6.15967e-07	136247.029276	106942.0	161778.0
3	6.15967e-07	9.43449e-07	26524.2176101	106942.0	62331.5617446
4	9.43449e-07	1.36111e-06	15.023	106942.0	13.5087064098
5	1.36111e-06	1.89379e-06	15.023	10.9025	13.5087722337
6	1.89379e-06	2.57314e-06	15.023	10.9025	13.5087134893
7	2.57314e-06	3.43958e-06	15.023	10.9025	13.5087
8	3.43958e-06	4.54461e-06	33.8349142543	10.9025	13.5087148153
9	4.54461e-06	5.95394e-06	218.590055226	10.9025	29.0174744682
10	5.95394e-06	7.75135e-06	1047.02511564	10.9025	221.35826964
11	7.75135e-06	1.00437e-05	3400.58769013	10.9025	1162.11400402
12	1.00437e-05	1.29674e-05	8137.37846958	10.9025	3547.216736
13	1.29674e-05	1.66961e-05	15185.1448201	137.989	7208.96748332
14	1.66961e-05	2.14516e-05	22787.2588726	861.476	10991.2226443
15	2.14516e-05	2.75166e-05	27815.6760116	3049.71	14000.1227745
16	2.75166e-05	3.52519e-05	27956.813012	7169.99	16269.0809617
17	3.52519e-05	4.51171e-05	24406.055345	12626.0	17713.0089896
18	4.51171e-05	5.7699e-05	20082.5516014	17467.2	18019.2832895
19	5.7699e-05	7.37457e-05	16396.5839102	19137.4	17099.6746406
20	7.37457e-05	9.42111e-05	13478.6186036	17353.0	15296.4786431
21	9.42111e-05	0.000120312	11064.7066383	14330.9	13307.2159967
22	0.000120312	0.000153601	8943.74141152	11825.9	11675.3232261
23	0.000153601	0.000196056	7060.15274523	9979.62	10315.1724119
24	0.000196056	0.000250203	5429.8896708	8019.15	8856.17622221
25	0.000250203	0.000319259	3830.00128306	5824.84	6572.85171844
26	0.000319259	0.000407333	3086.99	3996.6	3045.84839055
27	0.000407333	0.000519659	3086.99	2724.57	2710.03
28	0.000519659	0.000662917	3086.99	2724.57	2710.03
29	0.000662917	0.000845625	3086.99	2724.57	2710.03
30	0.000845625	0.00107864	3086.99	2724.57	2710.03
31	0.00107864	0.00431456	3086.99	2724.57	2710.03
