time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.6567e-08	1.46268e-07	197706.991258	58184.3	146961.297365
1	1.46268e-07	3.32814e-07	37848.5573938	58184.3	41335.188314
2	3.32814e-07	5.7073e-07	15.0284	11.7666	13.5914
3	5.7073e-07	8.74162e-07	15.0284	11.7666	13.5914
4	8.74162e-07	1.26115e-06	15.0284	11.7666	13.5914
5	1.26115e-06	1.75471e-06	15.0284	11.7666	13.5914
6	1.75471e-06	2.38417e-06	15.0284	11.7666	13.5914
7	2.38417e-06	3.18698e-06	15.0284	11.7666	13.5914
8	3.18698e-06	4.21085e-06	26.0925719221	11.7666	13.5934450217
9	4.21085e-06	5.51668e-06	130.606881415	11.7666	16.7692416002
10	5.51668e-06	7.18209e-06	597.399042569	11.7666	84.196599859
11	7.18209e-06	9.30611e-06	2020.15974976	12.0315	382.417841495
12	9.30611e-06	1.2015e-05	5228.31392941	68.6814	1324.49825951
13	1.2015e-05	1.54699e-05	10706.1012099	301.843	3522.02954835
14	1.54699e-05	1.98762e-05	17721.3457832	1106.53	7386.55966484
15	1.98762e-05	2.54958e-05	23932.3073384	3325.7	12591.3474497
16	2.54958e-05	3.26629e-05	26534.2563742	7864.74	17972.7356347
17	3.26629e-05	4.18037e-05	25059.4733277	14571.3	21909.6673667
18	4.18037e-05	5.34616e-05	21449.0167907	20954.9	22975.7674343
19	5.34616e-05	6.83297e-05	17604.6573229	22405.7	21028.1535844
20	6.83297e-05	8.72922e-05	14363.1529129	19099.3	17484.2717811
21	8.72922e-05	0.000111476	11791.6459905	14965.5	13931.4098097
22	0.000111476	0.00014232	9665.95918577	11723.6	10991.3912618
23	0.00014232	0.000181658	7817.88786962	9241.03	8657.37225299
24	0.000181658	0.000231828	6239.68324122	7054.17	6761.04790882
25	0.000231828	0.000295813	4751.23074082	5147.56	5152.12131362
26	0.000295813	0.000377418	3519.53873616	3671.56	3530.66692714
27	0.000377418	0.000481495	3319.26156211	2276.53	3071.63194234
28	0.000481495	0.000614232	2830.12940891	2276.53	1801.63685372
29	0.000614232	0.000783522	2777.81	3082.89	1198.15
30	0.000783522	0.000999429	2777.81	3082.89	1198.15
31	0.000999429	0.003997716	2777.81	3082.89	1198.15
