time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.711825e-08	1.48473e-07	235779.754619	42879.0	123687.780984
1	1.48473e-07	3.37832e-07	29156.6613114	42879.0	46264.8184339
2	3.37832e-07	5.79334e-07	16.3094	11.5919	12.3169
3	5.79334e-07	8.8734e-07	16.3094	11.5919	12.3169
4	8.8734e-07	1.28016e-06	16.3094	11.5919	12.3169
5	1.28016e-06	1.78116e-06	16.3094	11.5919	12.3169
6	1.78116e-06	2.42011e-06	16.3094	11.5919	12.3169
7	2.42011e-06	3.23502e-06	16.3094	11.5919	12.3169
8	3.23502e-06	4.27433e-06	16.3094	11.5919	12.3169
9	4.27433e-06	5.59984e-06	39.9108399315	11.5919	15.4518904099
10	5.59984e-06	7.29036e-06	179.020519641	11.5919	61.0602372388
11	7.29036e-06	9.44641e-06	724.016554632	11.5919	279.453148032
12	9.44641e-06	1.21962e-05	2255.42808876	47.6559	983.392091454
13	1.21962e-05	1.57031e-05	5291.00991644	223.064	2659.79552583
14	1.57031e-05	2.01758e-05	9568.22476322	908.507	5659.41084991
15	2.01758e-05	2.58802e-05	14038.8809501	2884.6	9787.52768057
16	2.58802e-05	3.31554e-05	17958.269689	6956.15	14242.4600035
17	3.31554e-05	4.24339e-05	21376.6802774	13104.5	17824.3912408
18	4.24339e-05	5.42676e-05	24036.999225	19648.2	19294.6502764
19	5.42676e-05	6.93599e-05	24728.2776136	22463.7	18358.865318
20	6.93599e-05	8.86082e-05	22742.3847233	19472.9	16033.6965143
21	8.86082e-05	0.000113157	19549.2211527	14954.1	13428.4055085
22	0.000113157	0.000144466	16491.3810375	11630.8	11047.5908726
23	0.000144466	0.000184396	13750.534713	9228.02	9063.81308046
24	0.000184396	0.000235323	11385.2697554	7315.26	7614.62256337
25	0.000235323	0.000300272	10227.282709	5974.07	6768.92200482
26	0.000300272	0.000383108	9965.32701071	5398.82	8052.19559391
27	0.000383108	0.000488754	4768.49831308	11117.4	9512.58
28	0.000488754	0.000623492	64.7337	11117.4	5837.01139647
29	0.000623492	0.000795334	64.7337	11.5919	118.451529664
30	0.000795334	0.0010145	64.7337	11.5919	12.4469
31	0.0010145	0.004058	64.7337	11.5919	12.4469
