time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.53025e-08	1.4121e-07	615821.118125	83742.1	270933.728471
1	1.4121e-07	3.21306e-07	624654.0	83742.1	276373.0
2	3.21306e-07	5.50995e-07	614593.193917	83742.1	276373.0
3	5.50995e-07	8.43934e-07	159411.975046	83742.1	105419.516517
4	8.43934e-07	1.21754e-06	653.407688036	83742.1	15.1271
5	1.21754e-06	1.69403e-06	16.1706	12.1881	15.1271
6	1.69403e-06	2.30173e-06	16.1706	12.1881	15.1271
7	2.30173e-06	3.07677e-06	16.1706	12.1881	15.1271
8	3.07677e-06	4.06524e-06	16.1706	12.1881	15.1271
9	4.06524e-06	5.32591e-06	16.1706	12.1881	21.6453871731
10	5.32591e-06	6.93373e-06	18.287427977	12.1881	113.745203305
11	6.93373e-06	8.98431e-06	106.205288869	12.1881	647.334650554
12	8.98431e-06	1.15996e-05	730.669031711	12.1881	2323.267452
13	1.15996e-05	1.4935e-05	2675.00906317	43.8714	5642.45724201
14	1.4935e-05	1.91889e-05	5913.19873833	365.465	10475.6716402
15	1.91889e-05	2.46142e-05	9445.0278095	1821.35	16151.5898939
16	2.46142e-05	3.15335e-05	13396.9042608	5717.1	21451.3146888
17	3.15335e-05	4.03582e-05	18158.9371108	12664.0	24881.9720334
18	4.03582e-05	5.16129e-05	22690.1689417	21351.7	25422.084924
19	5.16129e-05	6.59669e-05	24574.9483075	25865.7	23158.6374845
20	6.59669e-05	8.42737e-05	23261.6920198	22335.5	19294.4478401
21	8.42737e-05	0.000107622	20774.8976491	16891.7	15225.7075171
22	0.000107622	0.000137399	18979.8100488	12970.7	11724.4003264
23	0.000137399	0.000175376	18439.3577976	10269.6	8851.80287482
24	0.000175376	0.000223811	29481.71159	7839.31	6445.01613459
25	0.000223811	0.000285584	23006.2321846	5556.69	4512.45360353
26	0.000285584	0.000364367	266.408880164	3763.1	3359.15331772
27	0.000364367	0.000464845	42.4262	1810.07	3260.5
28	0.000464845	0.000592992	42.4262	1810.07	3260.5
29	0.000592992	0.000756428	42.4262	1810.07	3260.5
30	0.000756428	0.000964869	42.4262	1810.07	3260.5
31	0.000964869	0.003859476	42.4262	1810.07	3260.5
