time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.66635e-07	3.06654e-06	188.621226183	529.562	95.1642452195
1	3.06654e-06	6.97752e-06	1173.27430604	529.562	3247.07260999
2	6.97752e-06	1.19655e-05	1630.05757024	2254.48	2711.6813628
3	1.19655e-05	1.8327e-05	4699.27022969	1147.89	888.574282937
4	1.8327e-05	2.64403e-05	10946.7852146	1236.56	1128.69191838
5	2.64403e-05	3.67878e-05	16723.6338787	1377.88	1796.36282843
6	3.67878e-05	4.99847e-05	17837.7070454	1175.36	2115.49770315
7	4.99847e-05	6.68156e-05	15045.2167882	826.598	2365.79144194
8	6.68156e-05	8.82814e-05	12012.2065406	516.202	2878.51553764
9	8.82814e-05	0.000115658	10086.1586074	326.382	3752.82438609
10	0.000115658	0.000150574	8749.42707834	244.096	4305.47354414
11	0.000150574	0.000195105	7488.15525198	224.856	3667.24883253
12	0.000195105	0.000251898	6256.98522647	260.644	2415.79264397
13	0.000251898	0.00032433	5140.10831794	363.446	1542.43159703
14	0.00032433	0.000416708	4107.59522304	526.776	1165.22841259
15	0.000416708	0.000534525	2961.05315088	743.914	1048.89949283
16	0.000534525	0.000684785	2615.758386	970.613	1050.85436045
17	0.000684785	0.000876423	1312.89094433	1091.24	1072.79545221
18	0.000876423	0.00112083	851.428	948.188	953.731821155
19	0.00112083	0.00143255	851.428	668.316	700.141185239
20	0.00143255	0.0018301	851.428	453.716	470.286181841
21	0.0018301	0.00233713	851.428	344.812	335.365643142
22	0.00233713	0.00298377	851.428	306.952	282.494092636
23	0.00298377	0.00380849	851.428	309.782	348.924749018
24	0.00380849	0.00486031	851.428	336.22	454.811426309
25	0.00486031	0.00620178	851.428	390.414	385.730476372
26	0.00620178	0.00791265	851.428	483.206	229.06353433
27	0.00791265	0.0100946	851.428	673.885	221.283
28	0.0100946	0.0128775	851.428	673.885	221.283
29	0.0128775	0.0164267	851.428	89093.3	221.283
30	0.0164267	0.0209532	851.428	89093.3	221.283
31	0.0209532	0.0838128	851.428	89093.3	221.283
