time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.7415e-08	1.4966e-07	196925.357016	64308.3	124300.028153
1	1.4966e-07	3.40531e-07	34416.6363673	64308.3	45327.3506248
2	3.40531e-07	5.83964e-07	15.0284	11.5	12.3129
3	5.83964e-07	8.94431e-07	15.0284	11.5	12.3129
4	8.94431e-07	1.29039e-06	15.0284	11.5	12.3129
5	1.29039e-06	1.79539e-06	15.0284	11.5	12.3129
6	1.79539e-06	2.43945e-06	15.0284	11.5	12.3129
7	2.43945e-06	3.26087e-06	15.0284	11.5	12.3129
8	3.26087e-06	4.30849e-06	29.0179863096	11.5	12.3129
9	4.30849e-06	5.64459e-06	150.340951165	11.5	15.9817274645
10	5.64459e-06	7.34862e-06	673.77595443	11.5	65.6707299005
11	7.34862e-06	9.52189e-06	2224.84995921	11.5	299.877828457
12	9.52189e-06	1.22936e-05	5628.87342932	31.569	1048.37135146
13	1.22936e-05	1.58286e-05	11295.2365058	201.243	2799.33468636
14	1.58286e-05	2.03371e-05	18348.6995501	917.677	5853.57208181
15	2.03371e-05	2.6087e-05	24342.2277812	3014.87	9959.56661278
16	2.6087e-05	3.34203e-05	26567.622063	7497.25	14325.1766895
17	3.34203e-05	4.2773e-05	24788.0601202	14557.8	17851.1963296
18	4.2773e-05	5.47012e-05	21078.122989	21440.8	19384.0974178
19	5.47012e-05	6.99141e-05	17266.5403092	22160.8	18461.6702301
20	6.99141e-05	8.93163e-05	14093.6477589	17856.9	15976.4466782
21	8.93163e-05	0.000114061	11576.2876471	13755.4	13231.0918255
22	0.000114061	0.00014562	9479.6206558	11072.9	10817.6290305
23	0.00014562	0.00018587	7658.69087067	9223.69	8866.50837703
24	0.00018587	0.000237203	6107.66650416	7650.76	7486.11051305
25	0.000237203	0.000302672	4596.48528004	6436.65	6785.19357399
26	0.000302672	0.000386169	3484.14872477	5810.57	9824.05759127
27	0.000386169	0.00049266	3276.74811591	7979.5	12536.4
28	0.00049266	0.000628475	2808.80875475	7979.5	7363.86451222
29	0.000628475	0.000801689	2777.81	11.5	111.323839583
30	0.000801689	0.0010226	2777.81	11.5	12.3129
31	0.0010226	0.0040904	2777.81	11.5	12.3129
