time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.581225e-08	1.43249e-07	248152.029911	41727.9	176271.009727
1	1.43249e-07	3.25945e-07	34253.2426434	41727.9	39885.7341323
2	3.25945e-07	5.5895e-07	16.5619	12.0146	14.7303
3	5.5895e-07	8.56118e-07	16.5619	12.0146	14.7303
4	8.56118e-07	1.23512e-06	16.5619	12.0146	14.7303
5	1.23512e-06	1.71849e-06	16.5619	12.0146	14.7303
6	1.71849e-06	2.33496e-06	16.5619	12.0146	14.7303
7	2.33496e-06	3.1212e-06	16.5619	12.0146	14.7303
8	3.1212e-06	4.12394e-06	16.5619	12.0146	14.7303
9	4.12394e-06	5.40281e-06	42.8108725149	12.0146	20.0879621187
10	5.40281e-06	7.03384e-06	203.610640131	12.0146	81.4869615457
11	7.03384e-06	9.11402e-06	819.069296923	15.5857	372.058214531
12	9.11402e-06	1.1767e-05	2492.32357547	68.297	1318.55043883
13	1.1767e-05	1.51506e-05	5689.06034359	270.847	3596.17080718
14	1.51506e-05	1.94659e-05	10083.3562362	979.981	7680.24110383
15	1.94659e-05	2.49696e-05	14621.5743784	2975.07	13239.6173476
16	2.49696e-05	3.19888e-05	18454.3908888	7135.32	19059.9269859
17	3.19888e-05	4.09408e-05	21618.6514796	13425.9	23441.9445081
18	4.09408e-05	5.23581e-05	24092.6591798	19928.2	24694.127154
19	5.23581e-05	6.69194e-05	24779.7427986	22790.2	22680.5343367
20	6.69194e-05	8.54904e-05	22740.1634848	20675.8	18959.4015229
21	8.54904e-05	0.000109175	19478.6640048	16774.3	15168.5600441
22	0.000109175	0.000139383	16276.8184248	13420.0	11975.691866
23	0.000139383	0.000177908	13215.7571467	10591.0	9366.26789185
24	0.000177908	0.000227042	10408.7456705	7867.62	7182.60855161
25	0.000227042	0.000289707	7517.72846532	5605.32	5312.4046332
26	0.000289707	0.000369628	6154.34	3958.3	3756.55000675
27	0.000369628	0.000471557	3668.43055258	2428.23	3514.92624371
28	0.000471557	0.000601554	619.889806902	2428.23	3088.18495192
29	0.000601554	0.000767349	597.924	2157.51	2999.02
30	0.000767349	0.0009788	597.924	2157.51	2999.02
31	0.0009788	0.0039152	597.924	2157.51	2999.02
