time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.8596e-07	3.14384e-06	154.109591695	1502.29	409.869163941
1	3.14384e-06	7.15342e-06	887.606094748	1502.29	2572.3832817
2	7.15342e-06	1.22671e-05	1013.68510052	1444.07	1411.34099388
3	1.22671e-05	1.8789e-05	3145.08492768	1357.54	1367.15922634
4	1.8789e-05	2.71068e-05	7541.08227817	1485.66	2183.21265599
5	2.71068e-05	3.77152e-05	12009.2296326	1322.97	2721.00774347
6	3.77152e-05	5.12448e-05	14058.5906135	857.796	2287.89398683
7	5.12448e-05	6.85e-05	13114.0759496	490.044	1583.42250615
8	6.85e-05	9.05069e-05	11005.6062265	337.861	1267.2540782
9	9.05069e-05	0.000118574	9226.51482749	342.337	1450.09314585
10	0.000118574	0.00015437	7919.88226938	449.101	2215.30286575
11	0.00015437	0.000200023	6843.77135643	495.099	2737.70264828
12	0.000200023	0.000258248	5828.52249159	408.13	1850.2838445
13	0.000258248	0.000332506	4770.6746357	364.926	944.746812375
14	0.000332506	0.000427213	3695.61634111	427.885	603.984713915
15	0.000427213	0.000548	2660.07192676	590.157	608.546076495
16	0.000548	0.000702049	1993.9430792	813.027	773.853561024
17	0.000702049	0.000898518	1986.68936498	983.292	953.609363021
18	0.000898518	0.00114909	1998.9952166	912.204	940.379351808
19	0.00114909	0.00146866	1999.63	668.496	740.569584637
20	0.00146866	0.00187624	1999.63	471.401	524.306422339
21	0.00187624	0.00239604	1999.63	361.476	386.679992067
22	0.00239604	0.00305899	1999.63	318.453	319.482390704
23	0.00305899	0.0039045	1999.63	321.175	302.840948744
24	0.0039045	0.00498284	1999.63	347.613	338.516467425
25	0.00498284	0.00635813	1999.63	383.493	415.440519685
26	0.00635813	0.00811213	1999.63	432.955	443.995524784
27	0.00811213	0.0103491	1999.63	459.635	545.696519884
28	0.0103491	0.0132021	1999.63	459.635	560.925
29	0.0132021	0.0168408	1999.63	346.69	560.925
30	0.0168408	0.0214815	1999.63	346.69	560.925
31	0.0214815	0.085926	1999.63	346.69	560.925
