time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.733825e-08	1.89353e-07	13.1181613922	9.08931	9.81713092121
1	1.89353e-07	4.30848e-07	13.1978	9.08931	10.1589
2	4.30848e-07	7.38844e-07	13.1978	9.08929	10.1589
3	7.38844e-07	1.13165e-06	13.1978	9.08932	10.1589
4	1.13165e-06	1.63263e-06	13.1978	9.08935	10.2040709217
5	1.63263e-06	2.27157e-06	13.1978	19.3981	54.0012056195
6	2.27157e-06	3.08645e-06	13.2634210307	282.962	237.295526903
7	3.08645e-06	4.12573e-06	28.4124338496	1424.67	553.321379279
8	4.12573e-06	5.4512e-06	177.947051841	2805.12	897.052130281
9	5.4512e-06	7.14167e-06	726.511774172	2642.25	1325.4347404
10	7.14167e-06	9.29764e-06	1979.44752053	1671.53	2118.52060624
11	9.29764e-06	1.20473e-05	4181.78897822	1128.38	3658.31212326
12	1.20473e-05	1.55542e-05	7431.14528158	1207.68	6234.61078411
13	1.55542e-05	2.00267e-05	11421.4917528	2135.57	9776.07649398
14	2.00267e-05	2.57309e-05	15372.8550996	4647.9	13681.7142948
15	2.57309e-05	3.30059e-05	18469.0948615	9356.57	16910.4017377
16	3.30059e-05	4.22841e-05	19987.0093967	15301.2	18327.5875126
17	4.22841e-05	5.41174e-05	19434.7070665	18948.4	17394.2360201
18	5.41174e-05	6.92092e-05	17397.3353855	17367.7	14814.9987289
19	6.92092e-05	8.8457e-05	15220.0451055	13464.4	12158.7072328
20	8.8457e-05	0.000113005	13515.3059112	10565.4	10260.130723
21	0.000113005	0.000144313	12183.5325207	9005.76	8989.83572848
22	0.000144313	0.000184242	10800.7188648	7942.04	7955.20980769
23	0.000184242	0.000235167	9064.27232768	6786.93	6881.83912818
24	0.000235167	0.000300115	7654.00565908	5600.17	5762.00952031
25	0.000300115	0.000382948	7548.75896757	4523.15	4796.57579094
26	0.000382948	0.00048859	7486.30421139	3608.44	4130.12392594
27	0.00048859	0.000623324	2770.51367324	2477.33	3913.96960795
28	0.000623324	0.000795161	50.9288	2477.33	1833.54596551
29	0.000795161	0.00101432	50.9288	485.197	289.15
30	0.00101432	0.00129382	50.9288	485.197	289.15
31	0.00129382	0.00517528	50.9288	485.197	289.15
