time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	5.30895e-08	2.12358e-07	9.7421180101	8.10463	9.51482371665
1	2.12358e-07	4.83193e-07	9.94680884818	8.10463	9.73178625933
2	4.83193e-07	8.2861e-07	9.94681753534	8.10463	9.73182547901
3	8.2861e-07	1.26914e-06	9.94679406842	8.10463	9.79010569131
4	1.26914e-06	1.83099e-06	9.94679	8.10464	23.6882525814
5	1.83099e-06	2.54755e-06	11.8256842929	19.3539	239.337861729
6	2.54755e-06	3.46144e-06	53.8809707868	332.951	575.783168752
7	3.46144e-06	4.62699e-06	329.455462418	1572.61	771.497480144
8	4.62699e-06	6.11349e-06	1147.19479443	2355.48	843.690172353
9	6.11349e-06	8.00934e-06	2655.37801452	1587.77	1051.49245947
10	8.00934e-06	1.04273e-05	4953.49141607	857.531	1713.41048477
11	1.04273e-05	1.3511e-05	8367.30111977	660.02	3258.07607969
12	1.3511e-05	1.74439e-05	12929.7965002	927.669	6102.00610945
13	1.74439e-05	2.24599e-05	17435.6831478	2011.53	10187.5450204
14	2.24599e-05	2.88571e-05	19710.6328279	4766.0	14593.5512124
15	2.88571e-05	3.70159e-05	18917.6323473	9660.42	17692.419677
16	3.70159e-05	4.74214e-05	16434.788017	15016.7	18022.3652243
17	4.74214e-05	6.06924e-05	13821.9474398	16673.4	15916.296285
18	6.06924e-05	7.76178e-05	11736.1472703	13982.6	13187.7590186
19	7.76178e-05	9.9204e-05	10175.4400126	10871.7	11101.6922757
20	9.9204e-05	0.000126734	8908.21895613	9012.21	9681.72221819
21	0.000126734	0.000161846	7689.03318087	7956.2	8454.66837339
22	0.000161846	0.000206626	6384.28199697	7041.2	7169.08032059
23	0.000206626	0.000263738	5041.40214954	5988.92	5876.27895004
24	0.000263738	0.000336577	3828.28848858	4787.39	4678.86733183
25	0.000336577	0.000429474	2830.09734821	3580.67	3562.55781942
26	0.000429474	0.000547951	2038.72420086	2555.87	2412.24869483
27	0.000547951	0.000699055	2056.08333064	1499.5	2136.82450558
28	0.000699055	0.000891768	2691.71406978	1499.5	1266.71808728
29	0.000891768	0.00113755	2822.66	1730.75	1021.67
30	0.00113755	0.00145101	2822.66	1730.75	1021.67
31	0.00145101	0.00580404	2822.66	1730.75	1021.67
