time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	8.08865e-07	3.23546e-06	1099.94305594	1205.42	495.661256804
1	3.23546e-06	7.36189e-06	908.317876944	1205.42	2910.35068331
2	7.36189e-06	1.26246e-05	1627.30919674	1223.88	1756.38259948
3	1.26246e-05	1.93366e-05	5350.76747918	1464.46	1481.36322429
4	1.93366e-05	2.78968e-05	9573.65317953	1303.27	2153.69289289
5	2.78968e-05	3.88143e-05	12233.4813729	1192.81	2645.46163455
6	3.88143e-05	5.27381e-05	12973.466492	907.709	2429.55775607
7	5.27381e-05	7.04963e-05	11966.5777127	532.002	1856.07522493
8	7.04963e-05	9.31445e-05	10373.8693222	322.093	1545.33573329
9	9.31445e-05	0.000122029	9056.80591857	294.331	1796.33686448
10	0.000122029	0.000158869	8155.28591282	404.367	2769.00438575
11	0.000158869	0.000205852	7360.88348614	463.486	3419.94085881
12	0.000205852	0.000265774	6376.70245288	381.082	2616.09558551
13	0.000265774	0.000342196	5194.9891882	349.29	1372.2468977
14	0.000342196	0.000439663	4060.61650352	423.039	789.507205142
15	0.000439663	0.00056397	2970.60632754	595.976	692.427949687
16	0.00056397	0.000722508	2611.87704181	825.371	798.126027054
17	0.000722508	0.000924703	2703.89217622	983.662	924.426188871
18	0.000924703	0.00118258	2764.64	884.524	896.997340529
19	0.00118258	0.00151146	2764.64	635.95	683.413737216
20	0.00151146	0.00193091	2764.64	449.786	452.446967102
21	0.00193091	0.00246587	2764.64	346.246	304.873126281
22	0.00246587	0.00314814	2764.64	300.866	233.615396323
23	0.00314814	0.00401829	2764.64	296.911	263.899103658
24	0.00401829	0.00512805	2764.64	322.458	646.172743951
25	0.00512805	0.00654341	2764.64	370.78	727.337959271
26	0.00654341	0.00834853	2764.64	439.0	246.255330901
27	0.00834853	0.0106507	2764.64	468.581	32.3655
28	0.0106507	0.0135869	2764.64	468.581	32.3655
29	0.0135869	0.0173316	2764.64	307.93	32.3655
30	0.0173316	0.0221075	2764.64	307.93	32.3655
31	0.0221075	0.08843	2764.64	307.93	32.3655
