time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.9346e-08	1.57384e-07	445173.112624	88473.9	141968.525995
1	1.57384e-07	3.58107e-07	451954.0	88473.9	147691.0
2	3.58107e-07	6.14105e-07	446809.868768	88473.9	147691.0
3	6.14105e-07	9.40597e-07	121125.047905	88473.9	102230.788814
4	9.40597e-07	1.357e-06	54.6524830386	88473.9	1696.80915665
5	1.357e-06	1.88806e-06	14.3629	10.9356	11.8474
6	1.88806e-06	2.56537e-06	14.3629	10.9356	11.8474
7	2.56537e-06	3.42918e-06	14.3629	10.9356	11.8474
8	3.42918e-06	4.53087e-06	14.3629	10.9356	11.8474
9	4.53087e-06	5.93593e-06	30.2143239278	10.9356	11.8518827622
10	5.93593e-06	7.72791e-06	227.796962979	10.9356	57.0968506234
11	7.72791e-06	1.00134e-05	1170.72135002	10.9356	352.942373304
12	1.00134e-05	1.29282e-05	3509.85607685	34.7445	1340.10618612
13	1.29282e-05	1.66456e-05	6937.66887678	250.831	3489.2432748
14	1.66456e-05	2.13867e-05	10360.185432	1219.17	6897.96049223
15	2.13867e-05	2.74335e-05	13299.9840039	4089.81	11111.9102896
16	2.74335e-05	3.51453e-05	15927.6910053	9831.59	15249.9853843
17	3.51453e-05	4.49807e-05	17848.5807381	17445.3	18185.7955599
18	4.49807e-05	5.75246e-05	18205.441586	22417.6	18898.1167275
19	5.75246e-05	7.35227e-05	17008.6200774	20794.4	17336.3009129
20	7.35227e-05	9.39262e-05	15230.7758773	16052.0	14753.0648124
21	9.39262e-05	0.000119948	13653.2461812	11971.3	12356.4986919
22	0.000119948	0.000153136	12577.4075497	9424.52	10586.1886019
23	0.000153136	0.000195463	12932.24091	8058.85	9497.93870998
24	0.000195463	0.000249446	32603.1937909	7438.38	9325.33083864
25	0.000249446	0.000318294	32999.1737153	7593.04	11748.3396383
26	0.000318294	0.000406101	554.954901516	12356.9	5535.15829099
27	0.000406101	0.000518088	14.3629	25.6555	142.964
28	0.000518088	0.000660913	14.3629	25.6555	142.964
29	0.000660913	0.000843068	14.3629	25.6555	142.964
30	0.000843068	0.00107538	14.3629	25.6555	142.964
31	0.00107538	0.00430152	14.3629	25.6555	142.964
