time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.569975e-07	3.02799e-06	191.6949761	1619.21	292.975661281
1	3.02799e-06	6.88981e-06	1241.40960707	1619.21	4394.98440598
2	6.88981e-06	1.18151e-05	3653.38404631	1517.87	2263.65497788
3	1.18151e-05	1.80966e-05	10163.569457	772.976	742.355559565
4	1.80966e-05	2.61079e-05	16631.5903221	1167.03	1148.69902622
5	2.61079e-05	3.63254e-05	18632.3049873	1433.23	1868.30012493
6	3.63254e-05	4.93564e-05	16788.5185148	1238.56	2162.61792796
7	4.93564e-05	6.59758e-05	13993.8125218	868.191	2386.0042769
8	6.59758e-05	8.71717e-05	11953.6794435	542.776	2871.38879195
9	8.71717e-05	0.000114204	10624.8467475	345.401	3710.09393382
10	0.000114204	0.000148681	9657.75473068	254.646	4271.8048101
11	0.000148681	0.000192652	8734.09145298	229.384	3696.62183297
12	0.000192652	0.000248731	7711.31542443	264.144	2467.48526961
13	0.000248731	0.000320253	6688.30525379	368.082	1572.82571958
14	0.000320253	0.00041147	6361.45189076	526.424	1176.2146706
15	0.00041147	0.000527806	6474.2	736.063	1050.22418853
16	0.000527806	0.000676178	3759.14101171	964.236	1048.73392602
17	0.000676178	0.000865407	246.504862169	1104.47	1076.47857089
18	0.000865407	0.00110674	217.741	986.398	967.065433384
19	0.00110674	0.00141454	217.741	689.05	714.055151126
20	0.00141454	0.0018071	217.741	465.281	475.750517129
21	0.0018071	0.00230775	217.741	349.343	334.703718276
22	0.00230775	0.00294627	217.741	310.415	277.362002505
23	0.00294627	0.00376062	217.741	314.908	341.664268853
24	0.00376062	0.00479922	217.741	346.514	465.711893448
25	0.00479922	0.00612383	217.741	403.851	399.787489791
26	0.00612383	0.00781319	217.741	505.12	217.696839529
27	0.00781319	0.00996776	217.741	667.609	204.717
28	0.00996776	0.0127156	217.741	667.609	204.717
29	0.0127156	0.0162202	217.741	90233.4	204.717
30	0.0162202	0.0206899	217.741	90233.4	204.717
31	0.0206899	0.0827596	217.741	90233.4	204.717
