time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	8.07865e-07	3.23146e-06	169.115527729	1727.98	489.626891882
1	3.23146e-06	7.35278e-06	992.719518931	1727.98	3044.92144808
2	7.35278e-06	1.2609e-05	1145.80283997	1218.57	1585.01075433
3	1.2609e-05	1.93126e-05	3340.59431079	916.568	1174.22432679
4	1.93126e-05	2.78623e-05	7769.60823267	1071.74	1745.53083751
5	2.78623e-05	3.87663e-05	12248.1158863	1163.74	2198.33852026
6	3.87663e-05	5.26729e-05	14158.9092277	833.909	2228.14788509
7	5.26729e-05	7.04091e-05	12952.2350894	478.518	1832.98038393
8	7.04091e-05	9.30293e-05	10770.1069308	327.54	1526.87253394
9	9.30293e-05	0.000121879	9050.59449903	334.461	1758.0183405
10	0.000121879	0.000158672	7763.8330886	439.744	2580.09889345
11	0.000158672	0.000205598	6690.23000829	484.313	3178.98924414
12	0.000205598	0.000265445	5706.83102251	388.806	2479.79859623
13	0.000265445	0.000341773	4704.62581665	347.874	1298.48421246
14	0.000341773	0.000439119	3678.27105598	422.938	771.896236835
15	0.000439119	0.000563273	2630.03480663	595.941	690.64449692
16	0.000563273	0.000721614	2029.92154388	825.72	801.277581113
17	0.000721614	0.000923559	1850.71441491	983.779	926.74842028
18	0.000923559	0.00118111	1556.21642694	879.554	873.541864714
19	0.00118111	0.00150959	1550.04	632.518	661.318322344
20	0.00150959	0.00192852	1550.04	445.593	464.31432857
21	0.00192852	0.00246282	1550.04	342.137	339.720165026
22	0.00246282	0.00314425	1550.04	301.836	278.107183723
23	0.00314425	0.00401332	1550.04	304.155	269.477530573
24	0.00401332	0.00512171	1550.04	332.55	377.169612266
25	0.00512171	0.00653532	1550.04	377.754	443.795
26	0.00653532	0.0083382	1550.04	434.562	307.541149534
27	0.0083382	0.0106376	1550.04	451.003	167.228
28	0.0106376	0.0135701	1550.04	451.003	167.228
29	0.0135701	0.0173101	1550.04	269.712	167.228
30	0.0173101	0.0220801	1550.04	269.712	167.228
31	0.0220801	0.0883204	1550.04	269.712	167.228
