time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.594775e-07	3.03791e-06	399.89305287	1183.65	289.527179015
1	3.03791e-06	6.91239e-06	1452.56607466	1183.65	3251.92979597
2	6.91239e-06	1.18538e-05	1462.12941612	2461.36	2599.77756517
3	1.18538e-05	1.81559e-05	4911.00984056	1284.96	1426.36187318
4	1.81559e-05	2.61935e-05	10241.2524113	1394.64	2118.24406215
5	2.61935e-05	3.64444e-05	14097.2913398	1372.74	2839.60650713
6	3.64444e-05	4.95181e-05	16567.4386803	994.26	2445.6650267
7	4.95181e-05	6.61919e-05	16719.0670437	597.655	1685.11120956
8	6.61919e-05	8.74573e-05	14554.5176647	398.0	1306.47179532
9	8.74573e-05	0.000114579	12070.8229557	367.675	1434.07986738
10	0.000114579	0.000149168	10278.2885402	465.061	2176.44804639
11	0.000149168	0.000193283	8989.3298696	511.939	2792.6887337
12	0.000193283	0.000249546	7821.34692927	410.39	1992.95012848
13	0.000249546	0.000321303	6448.03875139	359.641	1033.27246593
14	0.000321303	0.000412819	4835.3658766	414.567	631.764401162
15	0.000412819	0.000529536	3811.88424725	564.909	607.064321471
16	0.000529536	0.000678393	4007.79178513	782.878	757.458245908
17	0.000678393	0.000868243	4395.99920277	981.938	939.624344683
18	0.000868243	0.00111037	4408.65	960.606	958.79100147
19	0.00111037	0.00141918	4408.65	724.386	779.327639635
20	0.00141918	0.00181302	4408.65	508.673	553.694783354
21	0.00181302	0.00231531	4408.65	380.917	402.697096738
22	0.00231531	0.00295592	4408.65	325.264	325.514741853
23	0.00295592	0.00377294	4408.65	325.178	302.148895291
24	0.00377294	0.00481495	4408.65	366.972	341.887697412
25	0.00481495	0.00614389	4408.65	452.352	451.242196021
26	0.00614389	0.00783879	4408.65	605.227	493.70872208
27	0.00783879	0.0100004	4408.65	821.893	671.410757273
28	0.0100004	0.0127573	4408.65	821.893	706.306
29	0.0127573	0.0162734	4408.65	742.815	706.306
30	0.0162734	0.0207576	4408.65	742.815	706.306
31	0.0207576	0.0830304	4408.65	742.815	706.306
