time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	8.058475e-07	3.22339e-06	177.416486601	1349.87	388.761235934
1	3.22339e-06	7.33441e-06	836.570895926	1349.87	2433.77368834
2	7.33441e-06	1.25775e-05	1000.72468637	1579.45	1558.02703318
3	1.25775e-05	1.92644e-05	3310.95808685	1003.52	1765.68152804
4	1.92644e-05	2.77927e-05	7810.47129898	1032.63	2537.50252397
5	2.77927e-05	3.86694e-05	12198.7760944	1127.22	2471.19967978
6	3.86694e-05	5.25413e-05	14090.6241422	884.102	1938.56062811
7	5.25413e-05	7.02332e-05	12988.9391074	517.472	1571.42365292
8	7.02332e-05	9.27969e-05	10864.2064076	328.337	1406.26269524
9	9.27969e-05	0.000121574	9145.773322	311.916	1722.77958587
10	0.000121574	0.000158276	7849.14789321	409.234	2726.34526203
11	0.000158276	0.000205084	6737.04060681	450.297	3414.89328589
12	0.000205084	0.000264782	5676.2496402	380.819	2617.4190789
13	0.000264782	0.000340919	4592.21001039	361.692	1297.18587197
14	0.000340919	0.000438022	3528.39657336	439.653	752.582261975
15	0.000438022	0.000561865	2524.71236553	612.844	687.107614289
16	0.000561865	0.000719812	1971.29105552	826.991	800.134593463
17	0.000719812	0.000921252	2036.58735009	959.548	913.52948737
18	0.000921252	0.00117816	2149.75854591	862.997	872.026543801
19	0.00117816	0.00150582	2152.42	631.606	669.719717731
20	0.00150582	0.00192371	2152.42	447.766	468.97810736
21	0.00192371	0.00245667	2152.42	343.572	342.111385957
22	0.00245667	0.00313639	2152.42	303.757	281.433664555
23	0.00313639	0.00400329	2152.42	308.967	276.751500526
24	0.00400329	0.00510891	2152.42	339.864	384.017802755
25	0.00510891	0.00651899	2152.42	384.153	426.231912824
26	0.00651899	0.00831737	2152.42	439.749	276.346357958
27	0.00831737	0.010611	2152.42	480.573	175.961
28	0.010611	0.0135362	2152.42	480.573	175.961
29	0.0135362	0.0172669	2152.42	284.808	175.961
30	0.0172669	0.022025	2152.42	284.808	175.961
31	0.022025	0.0881	2152.42	284.808	175.961
