time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.8879e-07	3.15516e-06	152.416001897	1369.12	353.759218849
1	3.15516e-06	7.17918e-06	991.714670341	1369.12	2666.29493982
2	7.17918e-06	1.23113e-05	1104.05666798	1591.65	1871.32220673
3	1.23113e-05	1.88567e-05	3148.12705361	1234.32	1207.97704911
4	1.88567e-05	2.72044e-05	7452.72662814	1367.28	1574.63708304
5	2.72044e-05	3.7851e-05	11990.3193033	1321.05	2101.32222708
6	3.7851e-05	5.14293e-05	14136.3967292	887.565	2327.07570615
7	5.14293e-05	6.87467e-05	13125.2898315	494.793	1860.91757293
8	6.87467e-05	9.08328e-05	10948.5603003	330.135	1460.48160898
9	9.08328e-05	0.000119001	9177.80192301	330.585	1668.56050568
10	0.000119001	0.000154926	7868.96208368	438.886	2531.07761792
11	0.000154926	0.000200743	6783.28219288	490.117	3274.87708628
12	0.000200743	0.000259178	5797.74290121	404.977	2683.52433449
13	0.000259178	0.000333704	4802.58079082	361.868	1400.38555536
14	0.000333704	0.000428752	3775.7803518	424.411	805.720687622
15	0.000428752	0.000549974	2732.77612933	588.555	701.116843236
16	0.000549974	0.000704577	2041.48276327	814.172	807.015136525
17	0.000704577	0.000901753	1887.34225858	983.867	940.806024346
18	0.000901753	0.00115323	1565.92490355	908.961	907.122524863
19	0.00115323	0.00147395	1550.04	664.518	695.560388058
20	0.00147395	0.00188299	1550.04	468.308	488.703022364
21	0.00188299	0.00240467	1550.04	359.02	353.257307803
22	0.00240467	0.00307001	1550.04	316.051	283.973932078
23	0.00307001	0.00391856	1550.04	318.897	272.376456857
24	0.00391856	0.00500078	1550.04	346.396	393.639048235
25	0.00500078	0.00638102	1550.04	383.466	469.227
26	0.00638102	0.00814134	1550.04	432.716	315.323212709
27	0.00814134	0.0103864	1550.04	458.558	156.734
28	0.0103864	0.0132497	1550.04	458.558	156.734
29	0.0132497	0.0169014	1550.04	354.485	156.734
30	0.0169014	0.0215588	1550.04	354.485	156.734
31	0.0215588	0.0862352	1550.04	354.485	156.734
