time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.34215e-08	1.73686e-07	290982.113162	120.298	367.144861728
1	1.73686e-07	3.95201e-07	34351.5492331	120.298	110.519865264
2	3.95201e-07	6.77714e-07	14.093	9.90917	11.4801240707
3	6.77714e-07	1.03802e-06	14.093	9.90916	11.4789
4	1.03802e-06	1.49755e-06	14.093	9.90915	11.4789
5	1.49755e-06	2.08363e-06	14.093	9.90915	11.4789
6	2.08363e-06	2.83109e-06	14.093	9.90915	11.4789
7	2.83109e-06	3.78438e-06	14.093	9.90915	11.4789
8	3.78438e-06	5.00018e-06	15.4435795822	9.90915	15.0801178684
9	5.00018e-06	6.55078e-06	76.1523192559	9.90915	89.2799052162
10	6.55078e-06	8.52838e-06	419.639394368	9.90915	470.877962762
11	8.52838e-06	1.10506e-05	1532.08581432	16.5272	1623.35495813
12	1.10506e-05	1.42673e-05	3795.0534909	97.8822	3909.47392155
13	1.42673e-05	1.83698e-05	6922.31356844	468.32	7148.17025683
14	1.83698e-05	2.3602e-05	10247.0969101	1707.22	10557.7195993
15	2.3602e-05	3.0275e-05	13464.2212321	4507.14	13483.863943
16	3.0275e-05	3.87857e-05	16439.5273884	8809.17	15681.7486756
17	3.87857e-05	4.96399e-05	18537.3502803	13510.5	16886.8758732
18	4.96399e-05	6.3483e-05	18958.4208819	16896.4	16794.6033848
19	6.3483e-05	8.11383e-05	17764.2321372	17531.7	15482.3981633
20	8.11383e-05	0.000103655	15756.2948841	15876.0	13422.8132937
21	0.000103655	0.000132373	13439.4419647	13310.3	11312.3600015
22	0.000132373	0.000168998	11000.8696473	10667.1	9645.58916643
23	0.000168998	0.00021571	9018.40148375	8479.19	8446.28776411
24	0.00021571	0.000275284	8318.30425164	6772.39	7536.25593059
25	0.000275284	0.000351263	14164.7731903	5335.78	6989.34300925
26	0.000351263	0.000448166	16975.1706683	4088.08	7726.49741842
27	0.000448166	0.000571752	7385.85438212	2694.78	7696.75270332
28	0.000571752	0.000729371	14.093	2694.78	2421.86700138
29	0.000729371	0.000930394	14.093	325.011	11.4789
30	0.000930394	0.00118677	14.093	325.011	11.4789
31	0.00118677	0.00474708	14.093	325.011	11.4789
