time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.8827e-08	1.55308e-07	432486.966191	98968.5	229475.869587
1	1.55308e-07	3.53384e-07	439570.0	98968.5	233385.0
2	3.53384e-07	6.06005e-07	436137.654678	98968.5	231987.467397
3	6.06005e-07	9.28191e-07	128434.185592	98968.5	71719.9702637
4	9.28191e-07	1.3391e-06	54.3883645544	98968.5	14.2559
5	1.3391e-06	1.86316e-06	14.3648	11.0817	14.2559
6	1.86316e-06	2.53153e-06	14.3648	11.0817	14.2559
7	2.53153e-06	3.38395e-06	14.3648	11.0817	14.2559
8	3.38395e-06	4.47111e-06	14.3648	11.0817	14.2559
9	4.47111e-06	5.85764e-06	28.6261964198	11.0817	29.0232315882
10	5.85764e-06	7.62599e-06	207.083171027	11.0817	188.715233054
11	7.62599e-06	9.88129e-06	1070.99741925	11.0817	935.170215156
12	9.88129e-06	1.27576e-05	3258.73399784	25.2996	2956.31571839
13	1.27576e-05	1.64261e-05	6558.84534412	215.238	6560.66134706
14	1.64261e-05	2.11047e-05	9985.68572904	1160.29	11421.7035948
15	2.11047e-05	2.70716e-05	13107.8642433	4044.62	16733.0755782
16	2.70716e-05	3.46817e-05	16151.5316157	9762.67	21272.3537503
17	3.46817e-05	4.43874e-05	18685.2218722	17287.0	23762.7582928
18	4.43874e-05	5.67659e-05	19676.783634	22187.5	23487.9202387
19	5.67659e-05	7.2553e-05	18948.1767298	20823.9	20805.4161221
20	7.2553e-05	9.26874e-05	17391.0238161	16494.5	17012.0470008
21	9.26874e-05	0.000118366	15656.4215622	12526.9	13373.7447215
22	0.000118366	0.000151117	13603.7030565	9841.48	10406.4270674
23	0.000151117	0.000192885	11266.3152802	8295.97	7996.16019804
24	0.000192885	0.000246156	9243.76477814	7593.75	5926.46339779
25	0.000246156	0.000314096	5911.73148763	7869.41	3930.82703975
26	0.000314096	0.000400745	1681.83188392	15766.7	2407.20544414
27	0.000400745	0.000511255	1552.79	11.0817	2347.67
28	0.000511255	0.000652196	1552.79	11.0817	2347.67
29	0.000652196	0.000831948	1552.79	11.0817	2347.67
30	0.000831948	0.0010612	1552.79	11.0817	2347.67
31	0.0010612	0.0042448	1552.79	11.0817	2347.67
