time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.955875e-07	3.18235e-06	12.8314259122	435.204	149.504965501
1	3.18235e-06	7.24104e-06	279.823648656	435.204	3477.25134408
2	7.24104e-06	1.24174e-05	974.923178243	2286.72	2368.02623522
3	1.24174e-05	1.90192e-05	3006.99662064	1006.22	1454.90985798
4	1.90192e-05	2.74389e-05	6656.99690407	1041.86	2655.50241483
5	2.74389e-05	3.81771e-05	11599.6770997	1222.36	3716.99976778
6	3.81771e-05	5.18725e-05	16649.7345487	1160.07	3466.48949602
7	5.18725e-05	6.93391e-05	17578.2999438	848.367	3140.3823892
8	6.93391e-05	9.16156e-05	14640.8291927	519.201	3354.24225299
9	9.16156e-05	0.000120026	12260.5680259	322.858	4016.54349076
10	0.000120026	0.000156261	11311.3294545	242.692	4229.12786153
11	0.000156261	0.000202473	10306.6332518	209.637	3319.27405905
12	0.000202473	0.000261411	8544.94144955	233.03	2086.40006645
13	0.000261411	0.000336579	6655.85732794	327.262	1345.99231307
14	0.000336579	0.000432446	4892.93043477	468.478	1057.79257417
15	0.000432446	0.000554713	4034.63	656.603	973.551263033
16	0.000554713	0.000710648	3664.22575028	870.115	971.050801771
17	0.000710648	0.000909524	3202.55389342	1017.48	974.292923357
18	0.000909524	0.00116316	3199.63	918.302	865.566047529
19	0.00116316	0.00148665	3199.63	646.72	636.895422719
20	0.00148665	0.00189922	3199.63	437.537	429.950071471
21	0.00189922	0.00242539	3199.63	336.287	302.979830363
22	0.00242539	0.00309646	3199.63	310.112	264.467576164
23	0.00309646	0.00395233	3199.63	327.114	445.116466807
24	0.00395233	0.00504388	3199.63	367.595	543.30418816
25	0.00504388	0.00643601	3199.63	435.84	329.246339194
26	0.00643601	0.00821149	3199.63	555.014	146.329
27	0.00821149	0.0104759	3199.63	844.093	146.329
28	0.0104759	0.0133639	3199.63	844.093	146.329
29	0.0133639	0.0170471	3199.63	87.6226	146.329
30	0.0170471	0.0217446	3199.63	87.6226	146.329
31	0.0217446	0.0869784	3199.63	87.6226	146.329
