time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.845075e-07	2.73803e-06	320.084932106	1083.85	219.076359785
1	2.73803e-06	6.23003e-06	1096.3734536	1083.85	2534.1309614
2	6.23003e-06	1.06836e-05	1072.85262775	2093.36	1744.52301005
3	1.06836e-05	1.63637e-05	3830.68269888	1373.53	981.823813417
4	1.63637e-05	2.36078e-05	8014.30735149	1088.59	1198.49663802
5	2.36078e-05	3.28468e-05	11667.1967085	729.926	1236.57331282
6	3.28468e-05	4.46299e-05	15008.8988796	431.761	1079.32980086
7	4.46299e-05	5.96578e-05	16541.2135644	285.202	1069.79245549
8	5.96578e-05	7.8824e-05	15114.522649	284.934	1213.297806
9	7.8824e-05	0.000103268	12561.0077387	483.306	1811.04316039
10	0.000103268	0.000134443	10566.9916825	992.942	2892.25428315
11	0.000134443	0.000174203	9063.39994462	1369.67	3521.65769843
12	0.000174203	0.000224912	7600.50192268	1097.67	2820.75746423
13	0.000224912	0.000289585	6443.97458331	732.173	1686.64816132
14	0.000289585	0.000372067	7198.2745719	566.001	1018.25669078
15	0.000372067	0.000477263	15351.9960615	571.666	809.110125697
16	0.000477263	0.000611426	15954.3811063	720.899	843.162426117
17	0.000611426	0.000782534	3759.10595697	963.043	973.632193977
18	0.000782534	0.00100076	11.0369	1057.92	1005.29744981
19	0.00100076	0.00127908	11.0369	826.032	823.563542576
20	0.00127908	0.00163404	11.0369	551.324	570.151841984
21	0.00163404	0.00208675	11.0369	392.105	399.932005618
22	0.00208675	0.00266413	11.0369	319.011	311.779865951
23	0.00266413	0.0034005	11.0369	303.272	282.14028752
24	0.0034005	0.00433964	11.0369	329.707	304.615279754
25	0.00433964	0.0055374	11.0369	396.521	392.524804963
26	0.0055374	0.00706499	11.0369	522.478	412.828242248
27	0.00706499	0.00901323	11.0369	797.785	397.900870932
28	0.00901323	0.011498	11.0369	797.785	391.952
29	0.011498	0.0146669	11.0369	1824.79	391.952
30	0.0146669	0.0187086	11.0369	1824.79	391.952
31	0.0187086	0.0748344	11.0369	1824.79	391.952
