time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.99275e-07	3.1971e-06	9.64256718909	581.987	367.839434592
1	3.1971e-06	7.2746e-06	428.40623324	581.987	2188.89910525
2	7.2746e-06	1.24749e-05	3827.47223778	1819.4	1319.98593376
3	1.24749e-05	1.91073e-05	11605.2865966	1180.46	1448.68238794
4	1.91073e-05	2.7566e-05	18605.119372	1186.82	2204.26878873
5	2.7566e-05	3.83541e-05	18977.0428239	1192.08	2620.94954921
6	3.83541e-05	5.21128e-05	15629.3850722	896.231	2168.54145764
7	5.21128e-05	6.96604e-05	12508.3137018	519.851	1495.71425313
8	6.96604e-05	9.20401e-05	10320.4662187	327.251	1237.60488491
9	9.20401e-05	0.000120583	8752.96844196	312.899	1479.40861874
10	0.000120583	0.000156985	7425.7042026	422.854	2258.02020974
11	0.000156985	0.000203411	6082.88797059	464.113	2694.46480182
12	0.000203411	0.000262623	4724.41635461	385.305	1775.40420002
13	0.000262623	0.000338139	3531.24227873	354.58	911.663475861
14	0.000338139	0.00043445	2618.03065739	422.808	604.925937929
15	0.00043445	0.000557283	1943.34997992	584.611	620.240729746
16	0.000557283	0.000713941	1996.16939268	800.376	784.243954726
17	0.000713941	0.000913739	3063.70693272	964.889	947.378460477
18	0.000913739	0.00116855	3313.74	899.224	920.539984216
19	0.00116855	0.00149354	3313.74	667.813	725.615394907
20	0.00149354	0.00190802	3313.74	471.418	520.410274629
21	0.00190802	0.00243663	3313.74	356.382	386.470833466
22	0.00243663	0.00311081	3313.74	308.11	320.069593569
23	0.00311081	0.00397064	3313.74	304.794	304.257672433
24	0.00397064	0.00506725	3313.74	332.312	349.406099627
25	0.00506725	0.00646583	3313.74	394.865	435.930174164
26	0.00646583	0.00824954	3313.74	502.63	450.625558608
27	0.00824954	0.0105244	3313.74	581.752	487.258185375
28	0.0105244	0.0134258	3313.74	581.752	491.495
29	0.0134258	0.0171261	3313.74	290.084	491.495
30	0.0171261	0.0218454	3313.74	290.084	491.495
31	0.0218454	0.0873816	3313.74	290.084	491.495
