time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.884925e-07	3.15397e-06	156.238622796	1257.07	217.184398623
1	3.15397e-06	7.17646e-06	887.594552587	1257.07	2134.65859539
2	7.17646e-06	1.23066e-05	1018.88507063	1742.26	1831.98805881
3	1.23066e-05	1.88495e-05	3171.68690777	1176.75	1726.96865095
4	1.88495e-05	2.71941e-05	7583.60325874	1285.9	2014.30572681
5	2.71941e-05	3.78366e-05	12044.1820875	1291.47	1887.13751997
6	3.78366e-05	5.14098e-05	14062.5688728	931.432	1816.74868605
7	5.14098e-05	6.87207e-05	13093.1538318	541.264	1549.8257585
8	6.87207e-05	9.07984e-05	10981.5777832	346.538	1242.15612622
9	9.07984e-05	0.000118956	9209.09748265	320.851	1426.55358
10	0.000118956	0.000154867	7905.89672791	417.517	2195.73806178
11	0.000154867	0.000200667	6831.19423476	468.841	2558.85127357
12	0.000200667	0.00025908	5815.64658855	397.775	1704.36470989
13	0.00025908	0.000333577	4756.77074449	368.316	892.326888787
14	0.000333577	0.000428589	3682.01760506	435.293	606.230223849
15	0.000428589	0.000549765	2646.8381169	597.342	625.670701886
16	0.000549765	0.00070431	1992.47801375	815.306	781.516113171
17	0.00070431	0.000901412	1986.86412069	979.701	940.701601345
18	0.000901412	0.00115279	1999.04615925	908.918	930.86313197
19	0.00115279	0.00147339	1999.63	664.995	734.522279854
20	0.00147339	0.00188228	1999.63	468.169	516.947514787
21	0.00188228	0.00240376	1999.63	358.798	383.890470438
22	0.00240376	0.00306885	1999.63	315.677	322.000654264
23	0.00306885	0.00391708	1999.63	320.108	309.633786651
24	0.00391708	0.00499889	1999.63	349.818	341.615770756
25	0.00499889	0.0063786	1999.63	387.528	420.961445737
26	0.0063786	0.00813825	1999.63	432.374	439.083198593
27	0.00813825	0.0103825	1999.63	443.496	489.90256112
28	0.0103825	0.0132447	1999.63	443.496	502.692
29	0.0132447	0.016895	1999.63	338.97	502.692
30	0.016895	0.0215506	1999.63	338.97	502.692
31	0.0215506	0.0862024	1999.63	338.97	502.692
