time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.54435e-07	3.01774e-06	486.814600965	381.679	19.3742719336
1	3.01774e-06	6.8665e-06	1312.48551767	381.679	2033.76303204
2	6.8665e-06	1.17751e-05	1383.63675725	2586.97	2910.98996485
3	1.17751e-05	1.80354e-05	5218.68196944	1403.31	1107.83196772
4	1.80354e-05	2.60196e-05	10976.322342	1281.73	1149.70677471
5	2.60196e-05	3.62024e-05	14869.0169168	1256.87	1779.54550201
6	3.62024e-05	4.91893e-05	16963.7027343	1111.59	2106.18099284
7	4.91893e-05	6.57525e-05	16572.3106347	817.281	2370.7509853
8	6.57525e-05	8.68767e-05	14026.2668242	519.474	2861.80971596
9	8.68767e-05	0.000113818	11711.1988046	333.065	3689.71282894
10	0.000113818	0.000148178	10197.5525465	254.177	4260.99274
11	0.000148178	0.000192	9009.17166852	233.557	3706.84942466
12	0.000192	0.00024789	7803.84174078	263.343	2487.25895039
13	0.00024789	0.000319169	6336.37854872	360.826	1586.09599615
14	0.000319169	0.000410078	4685.47663671	516.952	1181.45616834
15	0.000410078	0.00052602	3689.49279436	725.375	1050.40164178
16	0.00052602	0.000673889	3791.32112567	953.726	1046.73221854
17	0.000673889	0.000862478	3996.31160143	1095.64	1072.59316911
18	0.000862478	0.001103	4002.67	981.526	965.930624637
19	0.001103	0.00140975	4002.67	696.118	717.713002073
20	0.00140975	0.00180098	4002.67	467.672	480.654124443
21	0.00180098	0.00229994	4002.67	349.95	339.069460587
22	0.00229994	0.0029363	4002.67	309.916	280.691399744
23	0.0029363	0.00374789	4002.67	316.226	334.312737935
24	0.00374789	0.00478298	4002.67	350.915	451.076205454
25	0.00478298	0.0061031	4002.67	418.51	396.971105515
26	0.0061031	0.00778675	4002.67	527.368	229.938832676
27	0.00778675	0.00993403	4002.67	725.901	216.288
28	0.00993403	0.0126726	4002.67	725.901	216.288
29	0.0126726	0.0161653	4002.67	90496.0	216.288
30	0.0161653	0.0206198	4002.67	90496.0	216.288
31	0.0206198	0.0824792	4002.67	90496.0	216.288
