time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.902825e-08	1.56113e-07	269933.750672	72622.0	142688.299914
1	1.56113e-07	3.55215e-07	11612.7343599	72622.0	33307.7275195
2	3.55215e-07	6.09145e-07	18.3659126932	11.0246	13.3998
3	6.09145e-07	9.33e-07	18.3659	11.0246	13.3998
4	9.33e-07	1.34604e-06	18.3659	11.0246	13.3998
5	1.34604e-06	1.87281e-06	18.3659	11.0246	13.3998
6	1.87281e-06	2.54465e-06	18.3659	11.0246	13.3998
7	2.54465e-06	3.40149e-06	18.3659	11.0246	13.3998
8	3.40149e-06	4.49428e-06	19.9009876361	11.0246	16.8296089461
9	4.49428e-06	5.88799e-06	60.404823209	11.0246	61.2228827302
10	5.88799e-06	7.6655e-06	347.141585105	11.0246	293.483694808
11	7.6655e-06	9.93249e-06	1388.85850997	11.0246	1103.9375335
12	9.93249e-06	1.28237e-05	3945.46121379	73.9351	3160.80081036
13	1.28237e-05	1.65112e-05	8382.82940769	363.389	6760.19639366
14	1.65112e-05	2.1214e-05	14147.666295	1251.91	11132.3334439
15	2.1214e-05	2.72119e-05	20019.7143735	3255.73	14816.7062605
16	2.72119e-05	3.48614e-05	24960.4419575	6641.52	17018.5128175
17	3.48614e-05	4.46175e-05	27889.8727737	10982.9	18029.8065248
18	4.46175e-05	5.706e-05	27580.6335212	15220.5	18308.4310252
19	5.706e-05	7.29289e-05	24706.5542534	18023.3	17830.5420667
20	7.29289e-05	9.31677e-05	20912.8077989	18279.0	16440.4678345
21	9.31677e-05	0.00011898	17372.1680267	16126.0	14421.718388
22	0.00011898	0.0001519	14702.3330223	13014.9	12361.8784536
23	0.0001519	0.000193885	13029.3676758	10128.0	10531.4332734
24	0.000193885	0.000247432	13823.897988	7686.89	8895.33834068
25	0.000247432	0.000315724	16208.4474235	5708.02	7323.11379738
26	0.000315724	0.000402822	11904.4345794	4254.96	5868.61302957
27	0.000402822	0.000513904	770.073707162	2997.54	5129.22734575
28	0.000513904	0.000655575	18.3659	2997.54	1176.70195903
29	0.000655575	0.000836259	18.3659	3850.4	236.591
30	0.000836259	0.0010667	18.3659	3850.4	236.591
31	0.0010667	0.0042668	18.3659	3850.4	236.591
