time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.734725e-08	1.49389e-07	137165.89779	102434.0	226826.182386
1	1.49389e-07	3.39915e-07	139327.0	102434.0	235266.0
2	3.39915e-07	5.82908e-07	137997.942966	102434.0	235266.0
3	5.82908e-07	8.92814e-07	38730.8167541	102434.0	153907.365162
4	8.92814e-07	1.28806e-06	15.0413	102434.0	1350.09199201
5	1.28806e-06	1.79215e-06	15.0413	11.5208	12.7038
6	1.79215e-06	2.43504e-06	15.0413	11.5208	12.7038
7	2.43504e-06	3.25498e-06	15.0413	11.5208	12.7038
8	3.25498e-06	4.3007e-06	27.654404508	11.5208	12.7038
9	4.3007e-06	5.63439e-06	162.036421258	11.5208	12.8115167644
10	5.63439e-06	7.33533e-06	809.249765114	11.5208	24.4940571767
11	7.33533e-06	9.50468e-06	2765.41019674	11.5208	178.608728105
12	9.50468e-06	1.22714e-05	6958.25151369	12.1342	908.510692053
13	1.22714e-05	1.58e-05	13607.5553115	132.934	2851.67001237
14	1.58e-05	2.03003e-05	21363.2269606	791.785	6307.2985996
15	2.03003e-05	2.60398e-05	27249.8743877	2975.54	10822.2113893
16	2.60398e-05	3.33599e-05	28401.7059966	7874.09	15333.7851323
17	3.33599e-05	4.26957e-05	25354.0746294	15706.3	18476.7143993
18	4.26957e-05	5.46023e-05	21023.1602267	23038.6	19088.0341485
19	5.46023e-05	6.97877e-05	17167.9864146	22667.9	17266.5113347
20	6.97877e-05	8.91548e-05	14103.9631262	17549.1	14400.4145539
21	8.91548e-05	0.000113855	11617.0477657	13558.4	11679.3088536
22	0.000113855	0.000145357	9481.20555326	11352.3	9647.74246358
23	0.000145357	0.000185534	7598.15324632	10099.3	8621.09795714
24	0.000185534	0.000236774	5962.11403438	9212.73	10142.3898535
25	0.000236774	0.000302125	4281.73348742	9100.09	27523.5524111
26	0.000302125	0.000385471	2986.53968785	13295.5	12620.6413597
27	0.000385471	0.000491769	2958.88	75.2405	12.7038
28	0.000491769	0.000627338	2958.88	75.2405	12.7038
29	0.000627338	0.00080024	2958.88	75.2405	12.7038
30	0.00080024	0.00102075	2958.88	75.2405	12.7038
31	0.00102075	0.004083	2958.88	75.2405	12.7038
