time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.7796e-07	3.11184e-06	610.879198377	1162.52	312.041430777
1	3.11184e-06	7.0806e-06	915.283251772	1162.52	3063.1523108
2	7.0806e-06	1.21423e-05	1477.30136946	1581.59	2366.62531506
3	1.21423e-05	1.85977e-05	5386.38587838	1056.95	1323.89860815
4	1.85977e-05	2.68309e-05	9609.40911764	1269.95	1608.52664026
5	2.68309e-05	3.73313e-05	13223.9034033	1425.7	2112.47768738
6	3.73313e-05	5.07231e-05	15930.4212156	1024.72	2325.06513275
7	5.07231e-05	6.78028e-05	16051.5523303	571.949	1876.11223453
8	6.78028e-05	8.95857e-05	13993.506249	365.596	1463.4439246
9	8.95857e-05	0.000117367	11926.2406762	346.378	1648.22190517
10	0.000117367	0.000152799	10559.4885382	455.221	2499.28404439
11	0.000152799	0.000197987	9251.10829166	500.883	3274.91991925
12	0.000197987	0.000255619	7708.30274807	401.608	2732.21173572
13	0.000255619	0.000329122	6243.56146756	360.972	1449.72490964
14	0.000329122	0.000422865	4885.38938499	423.591	833.035643547
15	0.000422865	0.000542422	4095.25708449	575.713	710.969984225
16	0.000542422	0.000694902	3871.42486474	788.676	804.214170425
17	0.000694902	0.000889372	3508.15809198	976.181	936.337606051
18	0.000889372	0.00113739	3501.14	934.508	916.528901369
19	0.00113739	0.00145371	3501.14	692.517	712.282593921
20	0.00145371	0.00185714	3501.14	484.13	484.965975821
21	0.00185714	0.00237165	3501.14	364.48	322.222715906
22	0.00237165	0.00302786	3501.14	314.662	229.99079375
23	0.00302786	0.00386476	3501.14	316.657	211.256118525
24	0.00386476	0.00493212	3501.14	359.238	622.702138099
25	0.00493212	0.0062934	3501.14	444.327	883.743
26	0.0062934	0.00802955	3501.14	591.757	450.177551685
27	0.00802955	0.0102438	3501.14	762.581	1.37988
28	0.0102438	0.0130678	3501.14	762.581	1.37988
29	0.0130678	0.0166694	3501.14	1180.66	1.37988
30	0.0166694	0.0212628	3501.14	1180.66	1.37988
31	0.0212628	0.0850512	3501.14	1180.66	1.37988
