time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.815325e-08	1.52613e-07	641360.196298	165996.0	160804.784804
1	1.52613e-07	3.47251e-07	645049.0	165996.0	164410.0
2	3.47251e-07	5.95487e-07	598654.625945	165996.0	164410.0
3	5.95487e-07	9.1208e-07	116035.98339	165996.0	73206.3998791
4	9.1208e-07	1.31586e-06	2640.92046708	165996.0	13.6052
5	1.31586e-06	1.83082e-06	20.476940987	11.2775	13.6052
6	1.83082e-06	2.48759e-06	16.43	11.2775	13.6052
7	2.48759e-06	3.32522e-06	16.43	11.2775	13.6052
8	3.32522e-06	4.39351e-06	16.43	11.2775	13.6052
9	4.39351e-06	5.75597e-06	16.967544967	11.2775	24.8864016309
10	5.75597e-06	7.49362e-06	64.1605801092	11.2775	188.48260629
11	7.49362e-06	9.70978e-06	635.556023829	11.2775	1057.79100422
12	9.70978e-06	1.25362e-05	2931.83551938	11.2775	3360.44607089
13	1.25362e-05	1.61409e-05	6996.96733569	36.4885	7013.48536902
14	1.61409e-05	2.07383e-05	11312.4670555	383.377	10878.7362569
15	2.07383e-05	2.66017e-05	14885.8370625	1994.19	13959.0462731
16	2.66017e-05	3.40798e-05	17857.800988	5842.4	16235.7334161
17	3.40798e-05	4.3617e-05	20446.0406033	11437.3	17708.2147058
18	4.3617e-05	5.57806e-05	22351.4586754	16821.1	18094.7334727
19	5.57806e-05	7.12937e-05	22758.1269867	19385.5	17274.6504553
20	7.12937e-05	9.10786e-05	21306.7232329	18493.7	15518.8662092
21	9.10786e-05	0.000116312	18987.5422971	16462.3	13440.0201865
22	0.000116312	0.000148494	17663.1032251	14269.4	11599.0668259
23	0.000148494	0.000189537	23290.7804233	11612.6	9988.43176407
24	0.000189537	0.000241884	60169.1450336	8809.97	8307.5971244
25	0.000241884	0.000308644	18524.5217696	6260.52	6513.47186907
26	0.000308644	0.000393789	16.43	4330.83	4796.49030093
27	0.000393789	0.000502381	16.43	3225.69	4551.73
28	0.000502381	0.000640876	16.43	3225.69	4551.73
29	0.000640876	0.000817508	16.43	3225.69	4551.73
30	0.000817508	0.00104278	16.43	3225.69	4551.73
31	0.00104278	0.00417112	16.43	3225.69	4551.73
