time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.8366e-07	3.13464e-06	9.6503711855	1389.91	15.3534550467
1	3.13464e-06	7.13247e-06	539.748180389	1389.91	1720.8828748
2	7.13247e-06	1.22312e-05	3932.42357456	1895.18	2881.72201094
3	1.22312e-05	1.8734e-05	11237.8642618	769.886	1202.7328015
4	1.8734e-05	2.70274e-05	18364.2291135	964.38	892.221930674
5	2.70274e-05	3.76047e-05	19250.5523653	1129.04	1296.80190101
6	3.76047e-05	5.10947e-05	15873.079975	997.054	1668.41810792
7	5.10947e-05	6.82994e-05	12598.5174893	709.393	1983.92564938
8	6.82994e-05	9.02418e-05	10368.9763907	441.514	2621.63541454
9	9.02418e-05	0.000118227	8840.50888697	288.117	3617.31875116
10	0.000118227	0.000153918	7587.91853261	231.706	4141.83782303
11	0.000153918	0.000199437	6321.1933279	225.685	3461.3734394
12	0.000199437	0.000257491	4987.862139	267.803	2280.69486281
13	0.000257491	0.000331532	3751.75340567	380.791	1487.72097543
14	0.000331532	0.000425962	2771.242091	545.921	1149.57287185
15	0.000425962	0.000546395	1989.72000101	749.447	1045.15380732
16	0.000546395	0.000699992	1895.52582737	962.527	1037.69146048
17	0.000699992	0.000895886	2340.39023943	1087.67	1031.31430674
18	0.000895886	0.00114572	2475.39	953.241	904.749086843
19	0.00114572	0.00146436	2475.39	661.593	676.144511314
20	0.00146436	0.00187074	2475.39	443.217	470.564251677
21	0.00187074	0.00238903	2475.39	333.807	351.262939118
22	0.00238903	0.00305003	2475.39	298.123	304.599928101
23	0.00305003	0.00389307	2475.39	302.153	323.192569042
24	0.00389307	0.00496825	2475.39	324.293	376.29301888
25	0.00496825	0.0063395	2475.39	367.413	353.748914131
26	0.0063395	0.00808836	2475.39	449.541	271.954092221
27	0.00808836	0.0103188	2475.39	518.77	263.829
28	0.0103188	0.0131635	2475.39	518.77	263.829
29	0.0131635	0.0167915	2475.39	0.549053	263.829
30	0.0167915	0.0214185	2475.39	0.549053	263.829
31	0.0214185	0.085674	2475.39	0.549053	263.829
