time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.245625e-07	2.89825e-06	929.083112271	1562.98	312.89897233
1	2.89825e-06	6.5946e-06	667.619454904	1562.98	2382.03710076
2	6.5946e-06	1.13088e-05	879.798598419	1527.39	1469.83882065
3	1.13088e-05	1.73212e-05	3959.70967911	982.802	1269.39792709
4	1.73212e-05	2.49893e-05	8579.04872646	1127.85	1722.12031422
5	2.49893e-05	3.47689e-05	11643.2597687	941.884	1700.56735828
6	3.47689e-05	4.72415e-05	12884.4837914	544.203	1453.3332456
7	4.72415e-05	6.31488e-05	12354.3451787	307.683	1257.86656049
8	6.31488e-05	8.34366e-05	10903.1928743	266.364	1382.4131561
9	8.34366e-05	0.000109311	9488.46326033	429.292	2037.61557854
10	0.000109311	0.000142311	8494.40692761	833.803	3002.76493849
11	0.000142311	0.000184397	7748.85252295	1071.04	3383.70238984
12	0.000184397	0.000238074	6892.20884785	901.085	2571.32684971
13	0.000238074	0.000306531	5763.64042503	665.611	1542.3413722
14	0.000306531	0.00039384	4539.1227934	569.519	992.020575062
15	0.00039384	0.000505191	3423.86796048	610.43	814.977389982
16	0.000505191	0.000647205	2655.27641403	764.951	851.52708328
17	0.000647205	0.000828326	2729.45514807	962.784	970.858511982
18	0.000828326	0.00105932	3067.6760699	976.166	963.938791184
19	0.00105932	0.00135393	3097.73	743.717	767.560331915
20	0.00135393	0.00172966	3097.73	519.27	531.954435963
21	0.00172966	0.00220887	3097.73	379.281	373.898653771
22	0.00220887	0.00282003	3097.73	302.88	295.273462807
23	0.00282003	0.00359948	3097.73	279.621	272.281727571
24	0.00359948	0.00459358	3097.73	295.526	312.22424069
25	0.00459358	0.00586143	3097.73	343.488	390.289127265
26	0.00586143	0.00747841	3097.73	430.26	390.322270908
27	0.00747841	0.00954066	3097.73	537.527	376.563068517
28	0.00954066	0.0121708	3097.73	537.527	375.028
29	0.0121708	0.0155252	3097.73	0.667419	375.028
30	0.0155252	0.0198033	3097.73	0.667419	375.028
31	0.0198033	0.0792132	3097.73	0.667419	375.028
