time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.969025e-07	3.18761e-06	521.306319029	1444.27	265.256107731
1	3.18761e-06	7.25301e-06	846.151910068	1444.27	2758.78270801
2	7.25301e-06	1.24379e-05	1489.48507821	911.167	2009.62997663
3	1.24379e-05	1.90506e-05	5414.43654637	800.43	1149.71949746
4	1.90506e-05	2.74842e-05	9675.28309065	1138.5	1276.51280269
5	2.74842e-05	3.82402e-05	13439.2766808	1384.08	1810.8631399
6	3.82402e-05	5.19582e-05	16246.310731	1129.1	2275.33259067
7	5.19582e-05	6.94537e-05	16150.5854806	647.502	1915.90984707
8	6.94537e-05	9.1767e-05	13796.0341078	374.016	1437.7857549
9	9.1767e-05	0.000120225	11619.6526982	318.726	1524.14638004
10	0.000120225	0.000156519	10238.4162028	408.675	2168.22083695
11	0.000156519	0.000202808	8987.09331159	453.925	2455.78574764
12	0.000202808	0.000261843	7539.79155326	369.758	1669.46229497
13	0.000261843	0.000337135	6156.99747284	354.945	898.449080258
14	0.000337135	0.000433161	4803.3897065	435.406	617.003270026
15	0.000433161	0.00055563	4133.7	595.293	639.302335667
16	0.00055563	0.000711823	3907.8180804	804.798	798.83237332
17	0.000711823	0.000911027	3635.65819463	964.956	943.361231244
18	0.000911027	0.00116509	3634.41	893.439	911.911374743
19	0.00116509	0.00148911	3634.41	656.89	707.30051548
20	0.00148911	0.00190236	3634.41	460.121	495.694650347
21	0.00190236	0.0024294	3634.41	343.69	366.381354466
22	0.0024294	0.00310158	3634.41	294.983	307.258251878
23	0.00310158	0.00395886	3634.41	302.339	300.40051658
24	0.00395886	0.00505221	3634.41	360.346	349.992617844
25	0.00505221	0.00644664	3634.41	467.722	465.866181868
26	0.00644664	0.00822506	3634.41	590.207	489.358680816
27	0.00822506	0.0104932	3634.41	667.554	527.052346468
28	0.0104932	0.0133859	3634.41	667.554	537.733
29	0.0133859	0.0170753	3634.41	728.172	537.733
30	0.0170753	0.0217805	3634.41	728.172	537.733
31	0.0217805	0.087122	3634.41	728.172	537.733
