time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.35425e-08	1.7417e-07	186690.673897	41607.1	146754.768007
1	1.7417e-07	3.96302e-07	15203.1501951	41607.1	20092.8164898
2	3.96302e-07	6.79603e-07	15.0284	9.88162	13.6433
3	6.79603e-07	1.04092e-06	15.0284	9.88161	13.6433
4	1.04092e-06	1.50173e-06	15.0284	9.88161	13.6433
5	1.50173e-06	2.08944e-06	15.0284	9.88161	13.6433
6	2.08944e-06	2.83898e-06	15.0284	9.88162	13.6433
7	2.83898e-06	3.79493e-06	16.9839836634	9.88161	13.6433
8	3.79493e-06	5.01412e-06	67.081979832	9.88161	23.9002885881
9	5.01412e-06	6.56904e-06	355.957242733	9.88161	114.567659303
10	6.56904e-06	8.55215e-06	1377.65498834	9.88161	526.526029014
11	8.55215e-06	1.10814e-05	3952.42200524	9.88162	1816.06715211
12	1.10814e-05	1.4307e-05	8780.38538703	32.3182	4600.19725092
13	1.4307e-05	1.8421e-05	15554.1750084	192.317	8759.40999343
14	1.8421e-05	2.36678e-05	22319.2516322	793.334	13071.8054306
15	2.36678e-05	3.03594e-05	26171.4753926	2370.92	16133.9888083
16	3.03594e-05	3.88938e-05	25828.0212387	5522.01	17678.0387655
17	3.88938e-05	4.97782e-05	22631.3826905	10201.6	18314.4444781
18	4.97782e-05	6.366e-05	18692.3101121	15018.3	18371.8286058
19	6.366e-05	8.13644e-05	15220.1097807	17679.3	17625.7878874
20	8.13644e-05	0.000103944	12464.6300302	16851.8	15981.3111936
21	0.000103944	0.000132742	10236.927005	14046.6	13983.9305783
22	0.000132742	0.000169469	8316.56838876	11353.8	12044.5699824
23	0.000169469	0.000216311	6654.9256743	9210.96	10186.2431785
24	0.000216311	0.000276051	5201.53761749	7340.03	8351.24553686
25	0.000276051	0.000352243	3715.63403806	5614.67	6346.52550094
26	0.000352243	0.000449415	3413.84085146	4164.11	5404.26
27	0.000449415	0.000573346	2928.26094777	2657.78	3175.10224291
28	0.000573346	0.000731404	2777.81	2657.78	504.4987983
29	0.000731404	0.000932987	2777.81	3052.94	488.453
30	0.000932987	0.00119008	2777.81	3052.94	488.453
31	0.00119008	0.00476032	2777.81	3052.94	488.453
