time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	8.00565e-07	3.20226e-06	41.5989152346	965.15	241.367724608
1	3.20226e-06	7.28634e-06	773.683594034	965.15	2254.27272696
2	7.28634e-06	1.24951e-05	787.998331646	579.816	1491.63223283
3	1.24951e-05	1.91381e-05	2604.62337905	552.038	963.149727795
4	1.91381e-05	2.76105e-05	6601.03081323	944.656	1040.17428175
5	2.76105e-05	3.8416e-05	11816.6625909	1207.53	1557.84398371
6	3.8416e-05	5.2197e-05	16011.4584517	981.561	2111.26471471
7	5.2197e-05	6.97729e-05	16131.1874992	589.256	1876.67065393
8	6.97729e-05	9.21887e-05	13839.6298382	361.142	1424.49518029
9	9.21887e-05	0.000120777	11837.9188251	320.364	1487.70445598
10	0.000120777	0.000157238	10893.8752827	405.838	2108.20907062
11	0.000157238	0.00020374	10000.0284972	412.185	2378.59635931
12	0.00020374	0.000263047	8430.20743322	336.528	1648.81254994
13	0.000263047	0.000338685	6715.47331472	337.214	878.956146821
14	0.000338685	0.000435152	5398.10885052	428.022	598.77449399
15	0.000435152	0.000558183	4784.17861329	601.34	622.141666088
16	0.000558183	0.000715094	3130.53449814	826.293	781.375264037
17	0.000715094	0.000915214	228.773064127	993.45	928.40811961
18	0.000915214	0.00117044	152.26	903.312	900.68109473
19	0.00117044	0.00149595	152.26	651.13	694.435750472
20	0.00149595	0.0019111	152.26	453.893	484.987720613
21	0.0019111	0.00244057	152.26	339.824	358.725037236
22	0.00244057	0.00311584	152.26	288.641	302.096275844
23	0.00311584	0.00397706	152.26	286.927	295.379216927
24	0.00397706	0.00507543	152.26	326.979	333.952002198
25	0.00507543	0.00647627	152.26	404.601	424.847722192
26	0.00647627	0.00826286	152.26	480.355	441.427105594
27	0.00826286	0.0105414	152.26	449.315	372.760600991
28	0.0105414	0.0134475	152.26	449.315	345.66
29	0.0134475	0.0171537	152.26	249.693	345.66
30	0.0171537	0.0218806	152.26	249.693	345.66
31	0.0218806	0.0875224	152.26	249.693	345.66
