time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.799875e-07	2.71995e-06	429.701920243	667.657	258.178904833
1	2.71995e-06	6.1889e-06	1157.75289782	667.657	1644.23680328
2	6.1889e-06	1.06131e-05	824.246685007	2693.88	1212.65981681
3	1.06131e-05	1.62556e-05	3728.48555529	1830.04	1668.54221372
4	1.62556e-05	2.34519e-05	9565.70789016	1263.97	3271.31441172
5	2.34519e-05	3.26299e-05	14029.4890395	872.867	4253.18775798
6	3.26299e-05	4.43353e-05	16485.8607819	473.76	3458.060829
7	4.43353e-05	5.9264e-05	16813.263108	264.577	2684.89705323
8	5.9264e-05	7.83036e-05	14799.7798566	243.793	2326.52893721
9	7.83036e-05	0.000102586	12370.2726527	409.41	2573.93993898
10	0.000102586	0.000133556	10681.9772026	885.537	3285.21771982
11	0.000133556	0.000173053	9327.69925438	1316.84	3758.74541678
12	0.000173053	0.000223428	8166.69309396	1113.67	3247.6741621
13	0.000223428	0.000287673	6940.24373431	742.504	2081.06761679
14	0.000287673	0.000369611	5571.50644431	569.838	1229.82763075
15	0.000369611	0.000474112	4173.48861089	572.109	888.65164144
16	0.000474112	0.000607389	3824.88631371	704.339	844.321783974
17	0.000607389	0.000777368	2786.60221361	927.868	949.482874183
18	0.000777368	0.000994154	2503.84	1031.55	1013.0868066
19	0.000994154	0.00127064	2503.84	827.912	854.266090753
20	0.00127064	0.00162326	2503.84	574.535	583.731179779
21	0.00162326	0.00207298	2503.84	413.503	397.834698384
22	0.00207298	0.00264654	2503.84	326.86	310.213641615
23	0.00264654	0.00337805	2503.84	305.103	289.077701178
24	0.00337805	0.00431099	2503.84	333.583	355.643714306
25	0.00431099	0.00550084	2503.84	393.966	382.859499516
26	0.00550084	0.00701834	2503.84	493.157	350.357310356
27	0.00701834	0.00895373	2503.84	690.436	329.737
28	0.00895373	0.0114221	2503.84	690.436	329.737
29	0.0114221	0.0145701	2503.84	558.827	329.737
30	0.0145701	0.018585	2503.84	558.827	329.737
31	0.018585	0.07434	2503.84	558.827	329.737
