time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.86555e-07	3.14622e-06	154.609798409	1510.6	314.773334827
1	3.14622e-06	7.15881e-06	887.69612299	1510.6	2580.04446189
2	7.15881e-06	1.22764e-05	1014.90780883	1482.37	1660.3231972
3	1.22764e-05	1.88032e-05	3151.33655466	1189.56	1367.66543102
4	1.88032e-05	2.71273e-05	7551.06485432	1364.17	2081.75239501
5	2.71273e-05	3.77436e-05	12017.4239015	1310.63	2574.87176032
6	3.77436e-05	5.12834e-05	14059.5212737	887.175	2218.12461743
7	5.12834e-05	6.85517e-05	13109.1775857	511.101	1584.34524423
8	6.85517e-05	9.05752e-05	10999.9768387	338.783	1268.03783224
9	9.05752e-05	0.000118663	9222.44575617	324.59	1434.58386212
10	0.000118663	0.000154486	7916.62085723	425.544	2182.34299997
11	0.000154486	0.000200174	6840.8289152	481.063	2661.69030107
12	0.000200174	0.000258443	5825.50409434	404.59	1790.24710402
13	0.000258443	0.000332757	4767.41601525	367.203	925.820990684
14	0.000332757	0.000427536	3692.42678237	433.81	604.687946142
15	0.000427536	0.000548414	2656.96661377	594.452	611.738164461
16	0.000548414	0.000702578	1993.59943212	815.772	774.630654049
17	0.000702578	0.000899195	1986.73024836	988.638	951.29002895
18	0.000899195	0.00114996	1999.00852346	914.995	942.461167084
19	0.00114996	0.00146977	1999.63	667.951	743.341536285
20	0.00146977	0.00187765	1999.63	471.449	522.604496579
21	0.00187765	0.00239785	1999.63	361.993	384.429499596
22	0.00239785	0.0030613	1999.63	317.631	318.91827068
23	0.0030613	0.00390745	1999.63	317.087	303.746807647
24	0.00390745	0.0049866	1999.63	340.423	336.017454488
25	0.0049866	0.00636292	1999.63	378.491	411.852163267
26	0.00636292	0.00811824	1999.63	430.594	442.63605115
27	0.00811824	0.0103569	1999.63	451.07	568.115354522
28	0.0103569	0.0132121	1999.63	451.07	591.123
29	0.0132121	0.0168535	1999.63	347.738	591.123
30	0.0168535	0.0214977	1999.63	347.738	591.123
31	0.0214977	0.0859908	1999.63	347.738	591.123
