time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.524975e-08	1.40999e-07	580377.254506	150618.0	291592.170611
1	1.40999e-07	3.20824e-07	587240.0	150618.0	296978.0
2	3.20824e-07	5.50169e-07	571524.743595	150618.0	296379.95481
3	5.50169e-07	8.42669e-07	161986.736817	150618.0	101257.563466
4	8.42669e-07	1.21572e-06	6968.58049964	150618.0	15.4413
5	1.21572e-06	1.69149e-06	80.1792520388	12.2064	15.4413
6	1.69149e-06	2.29828e-06	16.8613053018	12.2064	15.4413
7	2.29828e-06	3.07216e-06	16.6577	12.2064	15.4413
8	3.07216e-06	4.05915e-06	16.6577	12.2064	15.4413
9	4.05915e-06	5.31793e-06	22.009204474	12.2064	20.5807404964
10	5.31793e-06	6.92335e-06	112.897950215	12.2064	103.000483602
11	6.92335e-06	8.97085e-06	643.210698202	12.2064	607.344680746
12	8.97085e-06	1.15822e-05	2359.94849764	12.2064	2237.06569065
13	1.15822e-05	1.49126e-05	5869.62331588	55.8546	5550.39752317
14	1.49126e-05	1.91601e-05	10690.818698	460.995	10420.1357879
15	1.91601e-05	2.45773e-05	15444.3635515	2208.83	16139.354648
16	2.45773e-05	3.14862e-05	19143.4716538	6585.03	21481.8403583
17	3.14862e-05	4.02977e-05	21932.4450303	13605.2	24983.2638228
18	4.02977e-05	5.15356e-05	24098.406806	20893.3	25618.1996845
19	5.15356e-05	6.58681e-05	24598.0139965	23786.5	23440.4651824
20	6.58681e-05	8.41474e-05	22464.6435192	21378.0	19669.7739881
21	8.41474e-05	0.00010746	19196.358419	17328.2	15727.8677988
22	0.00010746	0.000137193	16025.2700998	13885.3	12316.7802348
23	0.000137193	0.000175113	12781.7956213	11063.2	9419.02751519
24	0.000175113	0.000223476	9510.24715216	8288.19	6852.67582418
25	0.000223476	0.000285156	6978.76853683	5724.5	4816.01273211
26	0.000285156	0.000363821	5994.71	3755.83	3789.51602524
27	0.000363821	0.000464149	5994.71	2481.93	3729.13
28	0.000464149	0.000592104	5994.71	2481.93	3729.13
29	0.000592104	0.000755294	5994.71	2481.93	3729.13
30	0.000755294	0.000963423	5994.71	2481.93	3729.13
31	0.000963423	0.003853692	5994.71	2481.93	3729.13
