time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.732975e-08	1.49319e-07	631545.339599	81907.4	171841.966911
1	1.49319e-07	3.39756e-07	637502.0	81907.4	178744.0
2	3.39756e-07	5.82634e-07	607453.190496	81907.4	178744.0
3	5.82634e-07	8.92394e-07	109603.530246	81907.4	123442.02452
4	8.92394e-07	1.28745e-06	558.057702144	81907.4	2004.82977162
5	1.28745e-06	1.7913e-06	16.1467023521	11.5262	12.4976
6	1.7913e-06	2.4339e-06	16.1467	11.5262	12.4976
7	2.4339e-06	3.25345e-06	16.1467	11.5262	12.4976
8	3.25345e-06	4.29868e-06	16.1467485834	11.5262	12.4976
9	4.29868e-06	5.63174e-06	16.1467514412	11.5262	12.5171470942
10	5.63174e-06	7.33188e-06	16.2553913501	11.5262	45.2789004082
11	7.33188e-06	9.50021e-06	122.534157036	11.5262	295.495989848
12	9.50021e-06	1.22656e-05	871.569896807	11.5262	1213.45760282
13	1.22656e-05	1.57926e-05	3008.14281759	95.5423	3334.77075849
14	1.57926e-05	2.02907e-05	6366.5176622	673.194	6816.86334588
15	2.02907e-05	2.60276e-05	10131.7508099	2801.11	11191.6895768
16	2.60276e-05	3.33442e-05	14481.8293952	7521.79	15557.3730467
17	3.33442e-05	4.26756e-05	19422.9599449	14480.0	18806.5768538
18	4.26756e-05	5.45766e-05	23276.8246681	20817.3	19842.7187593
19	5.45766e-05	6.97549e-05	23888.5303233	21758.7	18413.5479802
20	6.97549e-05	8.91128e-05	21753.6885411	17781.9	15759.0886253
21	8.91128e-05	0.000113801	18912.349065	13110.2	13249.3583805
22	0.000113801	0.000145289	16892.3563439	9602.03	11389.5537148
23	0.000145289	0.000185447	17653.1911097	7356.44	10287.207194
24	0.000185447	0.000236663	38918.0629587	6284.66	10394.9483476
25	0.000236663	0.000301983	18252.2433887	6834.02	14872.6075588
26	0.000301983	0.00038529	16.1467	22816.0	7204.86901755
27	0.00038529	0.000491538	16.1467	11.5262	91.047
28	0.000491538	0.000627043	16.1467	11.5262	91.047
29	0.000627043	0.000799864	16.1467	11.5262	91.047
30	0.000799864	0.00102027	16.1467	11.5262	91.047
31	0.00102027	0.00408108	16.1467	11.5262	91.047
