time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.621825e-08	1.44873e-07	589314.277481	159544.0	190161.424754
1	1.44873e-07	3.29639e-07	595646.0	159544.0	198050.0
2	3.29639e-07	5.65285e-07	575848.610471	159544.0	198050.0
3	5.65285e-07	8.65822e-07	153036.559312	159544.0	139669.77836
4	8.65822e-07	1.24912e-06	5834.12720696	159544.0	2700.53934883
5	1.24912e-06	1.73797e-06	54.8478752151	11.88	12.784
6	1.73797e-06	2.36143e-06	16.4309876827	11.88	12.784
7	2.36143e-06	3.15657e-06	16.4062	11.88	12.784
8	3.15657e-06	4.17068e-06	16.4062	11.88	12.784
9	4.17068e-06	5.46405e-06	16.4062	11.88	12.784
10	5.46405e-06	7.11357e-06	70.3972237772	11.88	32.3041770131
11	7.11357e-06	9.21733e-06	478.690224858	11.88	218.157228661
12	9.21733e-06	1.19004e-05	1999.81960032	12.7151	994.737450818
13	1.19004e-05	1.53223e-05	5379.86050687	118.229	2952.17965614
14	1.53223e-05	1.96866e-05	10176.8462415	700.241	6342.77374978
15	1.96866e-05	2.52526e-05	14828.7462041	2656.33	10726.0675982
16	2.52526e-05	3.23513e-05	18486.095191	6917.52	15175.1571328
17	3.23513e-05	4.14049e-05	21577.8278044	13433.6	18619.0617158
18	4.14049e-05	5.29516e-05	24133.1120725	20189.3	19999.4308453
19	5.29516e-05	6.76779e-05	24971.5472399	22564.3	18968.2170368
20	6.76779e-05	8.64594e-05	23184.2535347	18860.0	16575.2158959
21	8.64594e-05	0.000110413	20098.1034368	14067.7	14182.5418646
22	0.000110413	0.000140962	16946.7845026	11003.8	12362.7949609
23	0.000140962	0.000179925	13780.9811693	9284.56	11201.7800802
24	0.000179925	0.000229616	10666.7355084	8508.92	10991.0746784
25	0.000229616	0.000292991	5472.69484996	9524.66	13785.6894542
26	0.000292991	0.000373817	2573.7	33346.2	6908.18254653
27	0.000373817	0.000476902	2573.7	11.88	200.398
28	0.000476902	0.000608372	2573.7	11.88	200.398
29	0.000608372	0.000776047	2573.7	11.88	200.398
30	0.000776047	0.000989894	2573.7	11.88	200.398
31	0.000989894	0.003959576	2573.7	11.88	200.398
