time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.8202e-07	3.12808e-06	501.550237349	1363.89	196.939996665
1	3.12808e-06	7.11755e-06	856.630720928	1363.89	2447.68258191
2	7.11755e-06	1.22056e-05	1402.34167619	1189.77	2052.33182137
3	1.22056e-05	1.86948e-05	5206.71127082	701.165	1540.86658453
4	1.86948e-05	2.69709e-05	9480.12933801	1173.49	2615.6599655
5	2.69709e-05	3.75261e-05	13233.7740652	1503.77	3058.53778758
6	3.75261e-05	5.09878e-05	16141.1462907	1073.31	2299.16547527
7	5.09878e-05	6.81565e-05	16257.4717122	582.644	1486.15322233
8	6.81565e-05	9.00531e-05	13978.0373471	352.63	1199.4986885
9	9.00531e-05	0.000117979	11738.000145	307.064	1435.96227255
10	0.000117979	0.000153596	10320.6760027	400.394	2203.98298385
11	0.000153596	0.00019902	9084.75482119	482.476	2652.29830936
12	0.00019902	0.000256953	7651.6181682	410.377	1754.61236845
13	0.000256953	0.000330839	6253.56803107	372.265	905.376553668
14	0.000330839	0.000425071	4910.18122633	433.237	609.790095381
15	0.000425071	0.000545252	4133.7	583.09	631.668226159
16	0.000545252	0.000698528	3941.41409151	793.34	793.221144593
17	0.000698528	0.000894012	3639.69633736	970.048	946.478243284
18	0.000894012	0.00114333	3634.41	913.151	922.37782899
19	0.00114333	0.0014613	3634.41	676.242	731.457049498
20	0.0014613	0.00186683	3634.41	473.964	521.934778758
21	0.00186683	0.00238403	3634.41	355.248	384.162382737
22	0.00238403	0.00304365	3634.41	301.765	313.879132336
23	0.00304365	0.00388492	3634.41	298.676	294.867665005
24	0.00388492	0.00495785	3634.41	339.295	346.394142616
25	0.00495785	0.00632624	3634.41	438.463	475.65723905
26	0.00632624	0.00807145	3634.41	630.762	510.193751406
27	0.00807145	0.0102972	3634.41	934.953	625.8991839
28	0.0102972	0.0131359	3634.41	934.953	646.177
29	0.0131359	0.0167564	3634.41	87128.8	646.177
30	0.0167564	0.0213737	3634.41	87128.8	646.177
31	0.0213737	0.0854948	3634.41	87128.8	646.177
