time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.526225e-07	2.61049e-06	367.729205349	1290.32	91.573878128
1	2.61049e-06	5.93985e-06	1206.86942094	1290.32	1757.53789417
2	5.93985e-06	1.0186e-05	757.273789678	2283.36	1873.22587214
3	1.0186e-05	1.56015e-05	3266.35358888	1569.1	1208.16867343
4	1.56015e-05	2.25082e-05	8914.63588193	1198.48	1937.14146534
5	2.25082e-05	3.13168e-05	13617.4149274	819.771	2793.14301366
6	3.13168e-05	4.25511e-05	16265.4209292	452.119	2508.95093366
7	4.25511e-05	5.6879e-05	16930.7959292	264.883	1782.22948467
8	5.6879e-05	7.51525e-05	15162.5158246	259.575	1516.88537968
9	7.51525e-05	9.8458e-05	12691.7964019	451.219	1870.97075581
10	9.8458e-05	0.000128181	10914.4910409	935.886	2784.26011233
11	0.000128181	0.000166089	9524.06996751	1426.33	3581.15914422
12	0.000166089	0.000214436	8353.62313505	1289.09	3093.3975174
13	0.000214436	0.000276097	7147.079798	829.89	1907.35652212
14	0.000276097	0.000354737	5809.72639724	586.386	1101.84752836
15	0.000354737	0.000455032	4335.96471243	565.43	804.444877192
16	0.000455032	0.000582946	3898.60829941	703.809	796.274865007
17	0.000582946	0.000746085	2950.96890401	951.962	927.932508074
18	0.000746085	0.000954147	2503.84	1078.92	1017.19490399
19	0.000954147	0.0012195	2503.84	874.781	904.762842414
20	0.0012195	0.00155793	2503.84	602.754	646.247053489
21	0.00155793	0.00198956	2503.84	433.854	434.595661118
22	0.00198956	0.00254004	2503.84	345.173	322.282914983
23	0.00254004	0.00324211	2503.84	316.203	281.418631664
24	0.00324211	0.0041375	2503.84	337.613	310.076690569
25	0.0041375	0.00527947	2503.84	404.422	430.353327464
26	0.00527947	0.00673591	2503.84	519.654	439.486264719
27	0.00673591	0.00859341	2503.84	693.66	363.205791129
28	0.00859341	0.0109624	2503.84	693.66	343.222
29	0.0109624	0.0139838	2503.84	754.591	343.222
30	0.0139838	0.0178371	2503.84	754.591	343.222
31	0.0178371	0.0713484	2503.84	754.591	343.222
