time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.665475e-07	3.06619e-06	119.750807744	704.332	258.501015488
1	3.06619e-06	6.97673e-06	1278.92899613	704.332	4476.73915666
2	6.97673e-06	1.19641e-05	2599.26381933	2680.64	2523.58564056
3	1.19641e-05	1.83249e-05	6415.05378343	730.405	988.373283202
4	1.83249e-05	2.64373e-05	12387.8392314	770.593	1269.8578218
5	2.64373e-05	3.67836e-05	17048.1919058	1141.63	1752.0597841
6	3.67836e-05	4.9979e-05	17791.5835044	1225.75	2031.66012343
7	4.9979e-05	6.68081e-05	15288.3944114	934.962	2245.84622389
8	6.68081e-05	8.82714e-05	12275.7335779	560.447	2745.57753164
9	8.82714e-05	0.000115645	10138.3097981	325.323	3572.44260047
10	0.000115645	0.000150557	8699.41857473	232.54	4119.61518272
11	0.000150557	0.000195083	7486.68512472	207.585	3594.90857986
12	0.000195083	0.000251869	6251.90983343	234.083	2378.84017834
13	0.000251869	0.000324293	5088.65744525	340.637	1495.58668377
14	0.000324293	0.000416661	4126.93255643	518.667	1119.17064441
15	0.000416661	0.000534465	3347.18675874	748.963	1027.19825084
16	0.000534465	0.000684708	2986.29709297	973.998	1053.18121053
17	0.000684708	0.000876325	1133.71889612	1087.67	1069.28241321
18	0.000876325	0.00112071	701.08	951.366	937.085393271
19	0.00112071	0.00143239	701.08	674.826	689.993375742
20	0.00143239	0.00182989	701.08	456.583	465.904880866
21	0.00182989	0.00233686	701.08	341.284	330.805140221
22	0.00233686	0.00298344	701.08	303.852	276.527876905
23	0.00298344	0.00380806	701.08	312.844	350.929893696
24	0.00380806	0.00485977	701.08	344.929	499.670473897
25	0.00485977	0.00620108	701.08	404.437	421.95949473
26	0.00620108	0.00791176	701.08	505.496	185.976394644
27	0.00791176	0.0100935	701.08	622.516	166.924
28	0.0100935	0.0128761	701.08	622.516	166.924
29	0.0128761	0.0164248	701.08	419.77	166.924
30	0.0164248	0.0209509	701.08	419.77	166.924
31	0.0209509	0.0838036	701.08	419.77	166.924
