time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.064e-07	2.8256e-06	12.7663	462.346	62.9325406664
1	2.8256e-06	6.42928e-06	141.071768075	462.346	2540.98418525
2	6.42928e-06	1.10253e-05	1586.0407926	2733.82	3602.31299987
3	1.10253e-05	1.6887e-05	6017.51967503	1187.59	1355.84863529
4	1.6887e-05	2.43628e-05	12605.038056	1139.28	1069.15739941
5	2.43628e-05	3.38973e-05	17801.9572646	1031.08	1439.20394195
6	3.38973e-05	4.60573e-05	19672.3202703	839.408	1725.90288066
7	4.60573e-05	6.15658e-05	17963.8993034	668.889	1863.03195097
8	6.15658e-05	8.1345e-05	15058.1522935	547.213	2359.43036313
9	8.1345e-05	0.000106571	12867.3276697	484.54	3246.20477713
10	0.000106571	0.000138743	11432.3742138	485.858	3916.56275458
11	0.000138743	0.000179775	10052.4919047	531.897	3595.07834189
12	0.000179775	0.000232106	8366.8493822	580.309	2508.85324368
13	0.000232106	0.000298847	7078.07110191	643.863	1584.25523289
14	0.000298847	0.000383967	10073.0582476	717.368	1142.50423597
15	0.000383967	0.000492527	11974.5230642	812.742	993.250672311
16	0.000492527	0.000630981	5312.63858017	942.592	969.792141855
17	0.000630981	0.000807562	14.1368	1058.01	988.877825333
18	0.000807562	0.00103277	14.1368	1003.25	947.398803906
19	0.00103277	0.00131999	14.1368	752.62	764.179621496
20	0.00131999	0.00168631	14.1368	512.922	530.009008989
21	0.00168631	0.00215349	14.1368	370.367	355.621819586
22	0.00215349	0.00274933	14.1368	306.301	259.859242226
23	0.00274933	0.00350925	14.1368	291.341	245.108826255
24	0.00350925	0.00447843	14.1368	305.754	539.3861345
25	0.00447843	0.0057145	14.1368	348.99	699.935889874
26	0.0057145	0.00729094	14.1368	430.875	359.214059142
27	0.00729094	0.0093015	14.1368	573.522	55.2378
28	0.0093015	0.0118657	14.1368	573.522	55.2378
29	0.0118657	0.015136	14.1368	688.63	55.2378
30	0.015136	0.0193069	14.1368	688.63	55.2378
31	0.0193069	0.0772276	14.1368	688.63	55.2378
