time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	5.665175e-08	2.26607e-07	11.6608843271	7.59501	9.51610646507
1	2.26607e-07	5.15616e-07	11.6677	7.59501	9.68534987041
2	5.15616e-07	8.84211e-07	11.6677	7.59503	9.68535026975
3	8.84211e-07	1.35431e-06	11.6677	7.595	13.3479689564
4	1.35431e-06	1.95385e-06	75.5233580712	17.5476	128.831365322
5	1.95385e-06	2.7185e-06	572.147250654	306.638	700.731990845
6	2.7185e-06	3.69371e-06	1473.82102808	1597.68	1521.81687864
7	3.69371e-06	4.93746e-06	1755.46287642	2977.08	1704.29080852
8	4.93746e-06	6.52372e-06	1471.09840823	2411.63	1456.888077
9	6.52372e-06	8.54678e-06	1461.81413519	1180.46	1517.14105125
10	8.54678e-06	1.11269e-05	2279.27991654	570.508	2315.33050342
11	1.11269e-05	1.44176e-05	4393.20398482	428.862	4202.73527738
12	1.44176e-05	1.86144e-05	7807.34736425	554.663	7153.49353653
13	1.86144e-05	2.3967e-05	11490.9455362	1011.84	10263.3310735
14	2.3967e-05	3.07934e-05	14427.1824065	2208.61	12373.6934956
15	3.07934e-05	3.94997e-05	16531.2076814	4715.05	13381.5350547
16	3.94997e-05	5.06035e-05	17597.4126108	8301.41	13609.6805781
17	5.06035e-05	6.47649e-05	16944.7847323	11639.5	13180.9711984
18	6.47649e-05	8.2826e-05	14944.3318054	13183.5	12183.3712072
19	8.2826e-05	0.000105861	12859.7012332	12124.5	10946.6560937
20	0.000105861	0.000135239	11293.3790071	9979.22	9851.46896519
21	0.000135239	0.000172706	10006.5231867	8397.45	8972.50045248
22	0.000172706	0.000220491	8750.38436426	7502.12	8049.84622823
23	0.000220491	0.000281435	7371.02974327	6909.54	6880.37200206
24	0.000281435	0.000359162	5824.5406348	6115.03	5587.04554775
25	0.000359162	0.000458292	4255.08928651	4988.43	4276.60217344
26	0.000458292	0.00058472	4051.27886638	3800.64	3211.70657245
27	0.00058472	0.000745962	4292.77854088	2401.84	2963.39081531
28	0.000745962	0.000951607	4358.28	2401.84	2273.83880425
29	0.000951607	0.00121388	4358.28	2253.98	2197.74
30	0.00121388	0.00154838	4358.28	2253.98	2197.74
31	0.00154838	0.00619352	4358.28	2253.98	2197.74
