time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.824125e-07	2.72965e-06	130.581401466	1258.61	288.052372366
1	2.72965e-06	6.21097e-06	660.838733682	1258.61	3105.53895238
2	6.21097e-06	1.0651e-05	1960.63345694	2317.17	1799.45049846
3	1.0651e-05	1.63136e-05	7587.71668162	986.042	882.058567035
4	1.63136e-05	2.35356e-05	14917.9360673	757.578	1060.47594565
5	2.35356e-05	3.27463e-05	18413.0358008	642.598	1135.32086281
6	3.27463e-05	4.44933e-05	17481.896319	488.824	1039.80218867
7	4.44933e-05	5.94753e-05	14671.0374307	348.915	1090.78761363
8	5.94753e-05	7.85828e-05	12353.1539941	317.695	1251.71632052
9	7.85828e-05	0.000102952	11001.3918897	490.467	1827.58270638
10	0.000102952	0.000134032	10113.3717331	1009.12	2873.86704367
11	0.000134032	0.00017367	9233.54845295	1401.47	3492.10221549
12	0.00017367	0.000224224	8113.34246374	1084.36	2813.75714507
13	0.000224224	0.000288699	6749.98783299	705.52	1688.26099119
14	0.000288699	0.000370929	5167.55365706	557.715	1019.35088139
15	0.000370929	0.000475802	3612.52231488	581.096	808.510411793
16	0.000475802	0.000609555	3275.37992487	736.495	840.466536643
17	0.000609555	0.00078014	2364.54220457	976.749	970.825994283
18	0.00078014	0.000997699	2185.54	1064.44	1005.13861886
19	0.000997699	0.00127517	2185.54	827.751	822.024588681
20	0.00127517	0.00162904	2185.54	553.509	568.992691837
21	0.00162904	0.00208037	2185.54	394.685	399.919686652
22	0.00208037	0.00265598	2185.54	322.062	312.049239447
23	0.00265598	0.00339009	2185.54	305.756	282.526145009
24	0.00339009	0.00432636	2185.54	329.125	302.264384681
25	0.00432636	0.00552045	2185.54	390.303	375.340131378
26	0.00552045	0.00704337	2185.54	496.97	394.347462595
27	0.00704337	0.00898565	2185.54	692.655	394.755110847
28	0.00898565	0.0114628	2185.54	692.655	394.931
29	0.0114628	0.0146221	2185.54	2170.12	394.931
30	0.0146221	0.0186513	2185.54	2170.12	394.931
31	0.0186513	0.0746052	2185.54	2170.12	394.931
