time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.60425e-07	3.0417e-06	22.1968455227	742.613	159.729779323
1	3.0417e-06	6.921e-06	627.287933481	742.613	2720.39778122
2	6.921e-06	1.18685e-05	1215.43176485	1990.77	2855.47645982
3	1.18685e-05	1.81785e-05	2731.46247985	1081.69	1335.8886331
4	1.81785e-05	2.62261e-05	6044.17153147	1117.8	1507.15987077
5	2.62261e-05	3.64898e-05	10864.5035048	1289.41	2045.34519712
6	3.64898e-05	4.95797e-05	15987.898717	1017.29	2331.50410041
7	4.95797e-05	6.62744e-05	17713.4352548	587.96	1924.5234221
8	6.62744e-05	8.75663e-05	15097.8890707	368.39	1497.54820977
9	8.75663e-05	0.000114721	12178.9149135	350.295	1648.21219286
10	0.000114721	0.000149354	10898.1356966	468.816	2452.29557335
11	0.000149354	0.000193524	10258.3269163	518.063	3295.79790028
12	0.000193524	0.000249857	9281.74704157	413.307	2853.83089305
13	0.000249857	0.000321703	7924.44368313	357.637	1535.87318908
14	0.000321703	0.000413333	6378.84813356	410.457	859.42642228
15	0.000413333	0.000530195	5198.57360636	561.214	711.161374185
16	0.000530195	0.000679238	3807.18663433	780.071	798.893332505
17	0.000679238	0.000869324	577.980256042	982.474	933.87607394
18	0.000869324	0.00111175	406.619	965.587	922.086715178
19	0.00111175	0.00142094	406.619	730.391	731.494863523
20	0.00142094	0.00181527	406.619	511.988	518.434892672
21	0.00181527	0.00231819	406.619	381.524	371.835519304
22	0.00231819	0.0029596	406.619	325.258	292.866798598
23	0.0029596	0.00377764	406.619	326.243	269.316047335
24	0.00377764	0.00482094	406.619	369.163	393.801936264
25	0.00482094	0.00615154	406.619	445.153	507.858
26	0.00615154	0.00784855	406.619	565.658	361.625075068
27	0.00784855	0.0100129	406.619	771.418	143.077693113
28	0.0100129	0.0127732	406.619	771.418	139.437
29	0.0127732	0.0162936	406.619	1281.24	139.437
30	0.0162936	0.0207835	406.619	1281.24	139.437
31	0.0207835	0.083134	406.619	1281.24	139.437
