time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.988675e-07	3.19547e-06	258.441556131	1778.45	658.202550016
1	3.19547e-06	7.27088e-06	1956.30479792	1778.45	4656.41540809
2	7.27088e-06	1.24686e-05	2257.70450639	1781.2	1722.25640688
3	1.24686e-05	1.90975e-05	5464.48915414	1406.09	1331.75640375
4	1.90975e-05	2.75519e-05	10641.67809	1572.65	2838.31240671
5	2.75519e-05	3.83345e-05	14727.7193656	1475.98	3994.76753034
6	3.83345e-05	5.20862e-05	17015.4177742	1149.49	3585.41713471
7	5.20862e-05	6.96248e-05	16422.75711	799.223	3153.75408551
8	6.96248e-05	9.19931e-05	13908.4422369	503.341	3352.98261539
9	9.19931e-05	0.000120521	11650.0360967	323.19	4004.78439647
10	0.000120521	0.000156905	10117.7954312	242.935	4192.05035059
11	0.000156905	0.000203308	8955.82699054	202.979	3301.96709397
12	0.000203308	0.000262488	7778.55374528	223.063	2077.65015771
13	0.000262488	0.000337966	6357.67001782	314.419	1340.70047532
14	0.000337966	0.000434228	4627.21239804	458.959	1057.006106
15	0.000434228	0.000556999	3880.28344635	657.961	971.278871812
16	0.000556999	0.000713577	3001.63388967	880.135	971.233940323
17	0.000713577	0.000913272	2226.86	1012.86	980.581457083
18	0.000913272	0.00116796	2226.86	894.18	869.200500633
19	0.00116796	0.00149278	2226.86	628.477	633.612374874
20	0.00149278	0.00190704	2226.86	429.3	426.378996799
21	0.00190704	0.00243539	2226.86	332.669	299.9299061
22	0.00243539	0.00310922	2226.86	306.904	262.453844713
23	0.00310922	0.00396862	2226.86	323.244	442.441891301
24	0.00396862	0.00506466	2226.86	365.771	527.600864978
25	0.00506466	0.00646253	2226.86	440.565	322.226228175
26	0.00646253	0.00824533	2226.86	555.296	170.298
27	0.00824533	0.0105191	2226.86	765.849	170.298
28	0.0105191	0.0134189	2226.86	765.849	170.298
29	0.0134189	0.0171173	2226.86	1714.67	170.298
30	0.0171173	0.0218342	2226.86	1714.67	170.298
31	0.0218342	0.0873368	2226.86	1714.67	170.298
