time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.789175e-08	1.51567e-07	471684.0	84857.4	158232.659541
1	1.51567e-07	3.44871e-07	471684.0	84857.4	161903.0
2	3.44871e-07	5.91406e-07	387983.717979	84857.4	161903.0
3	5.91406e-07	9.0583e-07	17895.8153897	84857.4	75755.2629519
4	9.0583e-07	1.30684e-06	98.1312867191	84857.4	13.5689
5	1.30684e-06	1.81827e-06	18.3009770616	11.3553	13.5689055669
6	1.81827e-06	2.47054e-06	17.9854	11.3553	13.5689795906
7	2.47054e-06	3.30243e-06	17.9854	11.3553	13.5689915906
8	3.30243e-06	4.3634e-06	19.711686866	11.3553	13.5689257452
9	4.3634e-06	5.71653e-06	66.9475325908	11.3553	23.7625453163
10	5.71653e-06	7.44227e-06	503.810519326	11.3553	182.641333861
11	7.44227e-06	9.64324e-06	2390.33047105	11.3553	1033.50056344
12	9.64324e-06	1.24503e-05	6938.45431128	11.3553	3295.29909024
13	1.24503e-05	1.60303e-05	13603.6831172	51.108	6893.28246769
14	1.60303e-05	2.05962e-05	20342.4914627	392.264	10750.3386833
15	2.05962e-05	2.64194e-05	25276.1661256	1840.5	13878.991427
16	2.64194e-05	3.38462e-05	27389.6437285	5494.11	16190.6771705
17	3.38462e-05	4.33181e-05	26675.0755481	11284.2	17683.6678443
18	4.33181e-05	5.53983e-05	24112.5791305	17027.9	18088.6686881
19	5.53983e-05	7.08051e-05	20989.5751973	19734.1	17276.4340843
20	7.08051e-05	9.04545e-05	18060.0198185	18819.6	15499.5120199
21	9.04545e-05	0.000115515	15500.7524358	16457.4	13372.7683379
22	0.000115515	0.000147476	13217.9668444	13784.8	11492.540294
23	0.000147476	0.000188239	11102.7885986	11144.4	9906.45457669
24	0.000188239	0.000240226	8146.23154293	8935.12	8305.11505289
25	0.000240226	0.000306529	3437.45711591	6829.01	6574.06109782
26	0.000306529	0.000391091	3006.12	4768.39	4760.90255702
27	0.000391091	0.000498938	3006.12	2876.94	4460.91
28	0.000498938	0.000636484	3006.12	2876.94	4460.91
29	0.000636484	0.000811906	3006.12	2876.94	4460.91
30	0.000811906	0.00103563	3006.12	2876.94	4460.91
31	0.00103563	0.00414252	3006.12	2876.94	4460.91
