time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.030225e-07	2.81209e-06	109.665006027	2053.34	69.2058062827
1	2.81209e-06	6.39855e-06	1003.10749713	2053.34	1727.238209
2	6.39855e-06	1.09726e-05	928.529069651	1457.47	1957.93815007
3	1.09726e-05	1.68063e-05	2280.82348712	659.243	1425.26093519
4	1.68063e-05	2.42464e-05	5910.26855099	839.305	2487.38433804
5	2.42464e-05	3.37352e-05	10519.8345178	930.615	2988.97805962
6	3.37352e-05	4.58371e-05	13651.0892633	540.952	2263.29273461
7	4.58371e-05	6.12715e-05	13735.8545313	273.907	1952.3244008
8	6.12715e-05	8.09561e-05	11838.3167263	240.763	1881.336346
9	8.09561e-05	0.000106061	9897.97518889	422.096	2384.96868739
10	0.000106061	0.00013808	8480.53001951	941.195	3295.39234407
11	0.00013808	0.000178915	7338.81367441	1313.24	3668.29676226
12	0.000178915	0.000230996	6264.88003482	1025.03	2814.80158102
13	0.000230996	0.000297418	5185.41340903	678.814	1657.02157465
14	0.000297418	0.000382131	4124.11677122	559.348	1022.34917305
15	0.000382131	0.000490172	3144.62851044	594.432	813.851403367
16	0.000490172	0.000627964	2230.50753167	747.859	840.182974602
17	0.000627964	0.000803701	2020.51150464	947.184	957.022882809
18	0.000803701	0.00102783	1802.55292575	984.635	963.249407989
19	0.00102783	0.00131368	1720.49	768.98	765.194809655
20	0.00131368	0.00167824	1720.49	526.852	532.622123756
21	0.00167824	0.0021432	1720.49	378.991	381.589850251
22	0.0021432	0.00273619	1720.49	312.092	310.673832875
23	0.00273619	0.00349248	1720.49	300.279	293.054463679
24	0.00349248	0.00445702	1720.49	316.593	317.988334185
25	0.00445702	0.00568718	1720.49	346.994	342.614
26	0.00568718	0.00725609	1720.49	395.758	367.398833567
27	0.00725609	0.00925703	1720.49	471.637	408.459780061
28	0.00925703	0.011809	1720.49	471.637	409.435
29	0.011809	0.0150637	1720.49	489.552	409.435
30	0.0150637	0.0192146	1720.49	489.552	409.435
31	0.0192146	0.0768584	1720.49	489.552	409.435
