time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	8.186525e-07	3.27461e-06	159.371611569	639.864	287.871721788
1	3.27461e-06	7.45095e-06	1366.52456777	639.864	4001.4574416
2	7.45095e-06	1.27774e-05	2905.11006107	2295.47	2324.7399531
3	1.27774e-05	1.95705e-05	7286.7789487	696.125	896.10847487
4	1.95705e-05	2.82343e-05	13441.9039997	980.362	1109.23614932
5	2.82343e-05	3.92839e-05	17501.7130409	1250.56	1572.7515107
6	3.92839e-05	5.33762e-05	17447.8494704	1164.11	1757.58950098
7	5.33762e-05	7.13492e-05	14574.3193478	842.351	2034.88022393
8	7.13492e-05	9.42714e-05	11683.3993572	501.135	2752.41491337
9	9.42714e-05	0.000123506	9738.88960066	288.598	3653.79185316
10	0.000123506	0.000160791	8389.06149241	198.647	3863.50343502
11	0.000160791	0.000208343	7173.97061508	171.179	3001.35071698
12	0.000208343	0.000268989	5939.34797888	204.142	1927.60460785
13	0.000268989	0.000346336	4822.84430032	309.94	1286.15581499
14	0.000346336	0.000444982	3889.35339416	465.1	1028.78423301
15	0.000444982	0.000570793	3263.16254769	665.392	961.058828681
16	0.000570793	0.000731249	2614.34835749	882.082	975.56770732
17	0.000731249	0.00093589	836.580570315	1002.47	976.091638712
18	0.00093589	0.00119688	701.08	865.149	852.183391679
19	0.00119688	0.00152975	701.08	607.592	621.935090079
20	0.00152975	0.00195427	701.08	420.638	396.672481241
21	0.00195427	0.0024957	701.08	329.245	245.682276267
22	0.0024957	0.00318623	701.08	306.094	177.248133149
23	0.00318623	0.0040669	701.08	321.107	396.744457301
24	0.0040669	0.00519009	701.08	356.879	892.452376138
25	0.00519009	0.00662258	701.08	425.849	720.998988333
26	0.00662258	0.00844953	701.08	539.905	68.3410136266
27	0.00844953	0.0107796	701.08	743.013	1.09455
28	0.0107796	0.0137513	701.08	743.013	1.09455
29	0.0137513	0.0175413	701.08	0.74508	1.09455
30	0.0175413	0.0223749	701.08	0.74508	1.09455
31	0.0223749	0.0894996	701.08	0.74508	1.09455
