time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	8.796775e-07	3.51871e-06	576.307962516	1153.47	366.570183899
1	3.51871e-06	8.00639e-06	983.340258302	1153.47	2209.3037089
2	8.00639e-06	1.37298e-05	1945.21957401	270.627	1086.59625058
3	1.37298e-05	2.10294e-05	5733.47018793	581.467	1372.01769617
4	2.10294e-05	3.0339e-05	9798.87782011	1118.12	2527.62805581
5	3.0339e-05	4.22123e-05	13150.8252528	1121.71	2649.19898994
6	4.22123e-05	5.73551e-05	14471.7085018	807.597	1831.86276965
7	5.73551e-05	7.66679e-05	13003.3925797	502.366	1229.90194537
8	7.66679e-05	0.000101299	10758.9094849	337.038	1171.66833728
9	0.000101299	0.000132713	9117.40737186	321.609	1619.68004026
10	0.000132713	0.000172777	8006.51160558	396.598	2346.9887122
11	0.000172777	0.000223874	7076.21578244	389.371	2238.40679084
12	0.000223874	0.000289041	6035.61784666	339.013	1264.54718574
13	0.000289041	0.000372154	4865.73751348	360.369	694.236958023
14	0.000372154	0.000478154	3685.33438855	476.869	568.316240449
15	0.000478154	0.000613343	2791.55927724	672.486	662.84452993
16	0.000613343	0.00078576	2475.10450598	888.76	836.565978416
17	0.00078576	0.00100566	1648.01052555	935.001	902.952061103
18	0.00100566	0.00128611	1580.53	718.441	764.991836715
19	0.00128611	0.00164378	1580.53	482.304	550.416418667
20	0.00164378	0.00209996	1580.53	342.723	389.040328046
21	0.00209996	0.00268175	1580.53	277.378	304.938377191
22	0.00268175	0.00342375	1580.53	256.721	274.98117171
23	0.00342375	0.00437007	1580.53	264.059	279.453283958
24	0.00437007	0.00557699	1580.53	287.909	305.149828426
25	0.00557699	0.00711626	1580.53	315.535	329.182975795
26	0.00711626	0.00907941	1580.53	299.631	295.261198027
27	0.00907941	0.0115832	1580.53	177.95	170.32635215
28	0.0115832	0.0147764	1580.53	177.95	156.262
29	0.0147764	0.0188489	1580.53	0.988693	156.262
30	0.0188489	0.0240429	1580.53	0.988693	156.262
31	0.0240429	0.0961716	1580.53	0.988693	156.262
