time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.977575e-07	3.19103e-06	40.8308823168	1324.36	560.214679863
1	3.19103e-06	7.26079e-06	771.781040361	1324.36	2227.67276185
2	7.26079e-06	1.24513e-05	784.804910758	722.037	949.538850328
3	1.24513e-05	1.9071e-05	2578.85653771	494.011	1381.66504319
4	1.9071e-05	2.75137e-05	6556.11099564	707.949	2312.1354602
5	2.75137e-05	3.82813e-05	11759.5184121	949.366	2277.22330639
6	3.82813e-05	5.20139e-05	15985.0377562	854.937	1811.86884066
7	5.20139e-05	6.95282e-05	16149.6446964	576.583	1539.1790888
8	6.95282e-05	9.18654e-05	13871.9189576	387.985	1392.2213746
9	9.18654e-05	0.000120354	11855.9858458	353.026	1670.70216334
10	0.000120354	0.000156687	10900.8524656	428.844	2595.66599718
11	0.000156687	0.000203025	10016.9525788	418.98	3324.47969957
12	0.000203025	0.000262124	8456.26981765	342.843	2619.84212325
13	0.000262124	0.000337497	6736.78541264	342.975	1323.26192557
14	0.000337497	0.000433626	5413.13564776	436.598	766.246729148
15	0.000433626	0.000556226	4785.84526966	613.147	680.974067648
16	0.000556226	0.000712586	3185.32790945	831.002	781.974905965
17	0.000712586	0.000912004	242.643426132	984.356	897.192191686
18	0.000912004	0.00116634	152.26	897.886	866.53554025
19	0.00116634	0.00149071	152.26	655.841	673.253565552
20	0.00149071	0.0019044	152.26	460.779	461.007899675
21	0.0019044	0.00243201	152.26	346.779	313.583189388
22	0.00243201	0.00310491	152.26	294.466	234.628211635
23	0.00310491	0.00396311	152.26	288.702	221.503865811
24	0.00396311	0.00505763	152.26	320.472	546.052826672
25	0.00505763	0.00645356	152.26	387.204	744.900959033
26	0.00645356	0.00823389	152.26	477.585	373.98501779
27	0.00823389	0.0105045	152.26	535.62	3.2903
28	0.0105045	0.0134003	152.26	535.62	3.2903
29	0.0134003	0.0170936	152.26	407.942	3.2903
30	0.0170936	0.0218039	152.26	407.942	3.2903
31	0.0218039	0.0872156	152.26	407.942	3.2903
