time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.62315e-08	1.44926e-07	168020.071683	19684.4	170841.10918
1	1.44926e-07	3.29761e-07	28453.5540976	19684.4	38503.1947602
2	3.29761e-07	5.65494e-07	15.6445035019	11.8756	14.5757
3	5.65494e-07	8.66143e-07	15.6445	11.8756	14.5757
4	8.66143e-07	1.24958e-06	15.6445	11.8756	14.5757
5	1.24958e-06	1.73861e-06	15.6445	11.8756	14.5757
6	1.73861e-06	2.3623e-06	15.6445	11.8756	14.5757
7	2.3623e-06	3.15774e-06	15.6445	11.8756	14.5757
8	3.15774e-06	4.17222e-06	15.6445	11.8756	14.5757
9	4.17222e-06	5.46607e-06	15.6445	11.8756	20.8175202363
10	5.46607e-06	7.1162e-06	37.9163593646	11.8756	90.0946383319
11	7.1162e-06	9.22074e-06	221.43280338	11.8756	406.480365677
12	9.22074e-06	1.19048e-05	935.544981826	60.0195	1416.5117322
13	1.19048e-05	1.5328e-05	2622.88528271	264.64	3802.60028943
14	1.5328e-05	1.96938e-05	5294.01907433	980.46	8012.32702708
15	1.96938e-05	2.52619e-05	8709.28038482	2945.24	13666.0202202
16	2.52619e-05	3.23633e-05	13024.9096495	7019.79	19485.9778518
17	3.23633e-05	4.14202e-05	18513.1708927	13507.7	23689.1113844
18	4.14202e-05	5.29712e-05	24271.2610364	20958.0	24607.5402914
19	5.29712e-05	6.77029e-05	27120.5786175	24015.1	22301.4345848
20	6.77029e-05	8.64914e-05	25337.243118	20552.8	18432.1846062
21	8.64914e-05	0.000110454	21694.5023303	16030.5	14591.4342408
22	0.000110454	0.000141015	18348.3588233	12926.4	11410.2905735
23	0.000141015	0.000179991	15196.7912439	10831.5	8876.76051489
24	0.000179991	0.000229701	12280.3507867	8895.19	6799.37393383
25	0.000229701	0.000293099	11253.8298401	6987.44	5003.6507289
26	0.000293099	0.000373956	11889.3270895	5529.16	3497.56066362
27	0.000373956	0.000477078	8400.60624318	5252.14	3257.44081219
28	0.000477078	0.000608597	433.291948392	5252.14	2795.56900922
29	0.000608597	0.000776334	15.6445	54.4531	2700.49
30	0.000776334	0.00099026	15.6445	54.4531	2700.49
31	0.00099026	0.00396104	15.6445	54.4531	2700.49
