time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	7.679175e-07	3.07167e-06	24.8663911781	769.318	40.1228870387
1	3.07167e-06	6.98919e-06	782.608712692	769.318	2384.45719398
2	6.98919e-06	1.19855e-05	943.474144546	1905.14	2369.83874189
3	1.19855e-05	1.83576e-05	2503.6532653	743.972	772.22303498
4	1.83576e-05	2.64845e-05	6075.63681473	905.951	953.735206668
5	2.64845e-05	3.68493e-05	10990.5369673	1091.92	1613.6078595
6	3.68493e-05	5.00683e-05	15760.9060485	994.194	1957.96175378
7	5.00683e-05	6.69274e-05	16617.9356169	744.662	2255.13332125
8	6.69274e-05	8.84291e-05	14275.0438708	487.218	2776.50005081
9	8.84291e-05	0.000115852	12055.2864264	311.257	3619.21180113
10	0.000115852	0.000150826	11065.5309239	231.033	4150.89996828
11	0.000150826	0.000195431	10199.6595977	212.749	3565.73415477
12	0.000195431	0.000252319	8601.96810493	251.887	2386.60358855
13	0.000252319	0.000324873	6947.65624368	363.531	1532.99000334
14	0.000324873	0.000417405	5771.63352303	528.546	1147.32486077
15	0.000417405	0.000535419	5161.53958169	741.431	1027.41278497
16	0.000535419	0.000685931	3957.16850341	976.105	1034.6277789
17	0.000685931	0.00087789	456.409155752	1118.71	1061.58909214
18	0.00087789	0.00112271	170.388	983.426	948.138937918
19	0.00112271	0.00143494	170.388	680.008	696.186854465
20	0.00143494	0.00183316	170.388	454.752	457.778356244
21	0.00183316	0.00234104	170.388	341.574	315.146747214
22	0.00234104	0.00298877	170.388	300.445	256.467759932
23	0.00298877	0.00381486	170.388	299.43	337.278946522
24	0.00381486	0.00486845	170.388	323.867	519.768610666
25	0.00486845	0.00621216	170.388	376.954	440.981689136
26	0.00621216	0.00792589	170.388	454.084	166.030407549
27	0.00792589	0.0101115	170.388	558.158	140.203
28	0.0101115	0.0128991	170.388	558.158	140.203
29	0.0128991	0.0164542	170.388	533.782	140.203
30	0.0164542	0.0209883	170.388	533.782	140.203
31	0.0209883	0.0839532	170.388	533.782	140.203
