time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.2806e-08	1.31224e-07	296030.459916	88297.6	216772.190459
1	1.31224e-07	2.98583e-07	37488.8301922	88297.6	56787.2820364
2	2.98583e-07	5.12029e-07	18.3659369779	13.1156	15.4302622392
3	5.12029e-07	7.84252e-07	18.3659	13.1156	15.4302006385
4	7.84252e-07	1.13144e-06	18.3659	13.1156	15.4302
5	1.13144e-06	1.57423e-06	18.3659	13.1156	15.4302
6	1.57423e-06	2.13895e-06	18.3659	13.1156	15.4302
7	2.13895e-06	2.85919e-06	18.3659	13.1156	15.4302
8	2.85919e-06	3.77775e-06	18.3659	13.1156	15.4302
9	3.77775e-06	4.94927e-06	22.2458272418	13.1156	20.8535084381
10	4.94927e-06	6.44339e-06	109.938804304	13.1156	108.470222499
11	6.44339e-06	8.34895e-06	572.201858535	13.1156	500.042217474
12	8.34895e-06	1.07792e-05	2025.79273875	41.7415	1689.20384266
13	1.07792e-05	1.38788e-05	5154.44734942	234.445	4223.28976484
14	1.38788e-05	1.78319e-05	10059.4511966	999.694	8286.07841363
15	1.78319e-05	2.28735e-05	15952.3116064	3150.27	13488.7142608
16	2.28735e-05	2.93035e-05	21627.0743173	7525.65	18908.1960133
17	2.93035e-05	3.75041e-05	26074.9497543	14146.9	23260.0443975
18	3.75041e-05	4.79629e-05	28165.0202971	21311.0	25215.8339631
19	4.79629e-05	6.13018e-05	26969.5936863	25001.4	24112.807225
20	6.13018e-05	7.83139e-05	23633.9060714	22975.9	20743.9713407
21	7.83139e-05	0.000100011	19818.2084584	18318.4	16778.2258105
22	0.000100011	0.000127682	16478.5165646	14133.3	13403.4602671
23	0.000127682	0.000162974	14114.7684239	10919.2	10860.2145301
24	0.000162974	0.000207983	12788.0154451	8786.71	8847.1678452
25	0.000207983	0.000265388	14829.309859	6834.84	7173.88528486
26	0.000265388	0.000338599	16248.6176543	5327.61	5916.38729419
27	0.000338599	0.000431972	8015.2348447	4038.43	5415.98486327
28	0.000431972	0.000551057	18.3659	4038.43	1868.36274905
29	0.000551057	0.000702934	18.3659	420.63	548.769
30	0.000702934	0.000896634	18.3659	420.63	548.769
31	0.000896634	0.003586536	18.3659	420.63	548.769
