time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.8957e-07	2.75828e-06	148.275466045	944.172	204.104230152
1	2.75828e-06	6.27611e-06	1373.93671609	944.172	2272.61252676
2	6.27611e-06	1.07627e-05	960.326020284	2445.69	1994.82072173
3	1.07627e-05	1.64847e-05	2011.94260027	1119.6	1220.42137105
4	1.64847e-05	2.37824e-05	5490.17966735	868.312	1303.79891289
5	2.37824e-05	3.30897e-05	10202.6116077	708.038	1408.78826988
6	3.30897e-05	4.496e-05	13561.850035	453.282	1303.55829598
7	4.496e-05	6.00991e-05	13826.8618175	296.195	1231.05396202
8	6.00991e-05	7.9407e-05	11975.3985113	291.385	1374.11016656
9	7.9407e-05	0.000104032	10003.4353373	474.896	1937.76285549
10	0.000104032	0.000135438	8559.82694238	933.268	2917.36551421
11	0.000135438	0.000175492	7409.55308088	1251.43	3492.24004195
12	0.000175492	0.000226576	6332.67987834	1028.45	2825.45317095
13	0.000226576	0.000291727	5253.73064409	717.545	1735.25793396
14	0.000291727	0.000374819	4192.55579253	586.614	1063.22334001
15	0.000374819	0.000480793	3214.71460642	609.809	828.280558159
16	0.000480793	0.000615948	2276.17897797	758.624	844.938421418
17	0.000615948	0.000788322	2018.95038451	968.984	972.886029313
18	0.000788322	0.00100816	1812.22845863	1031.6	1009.45446934
19	0.00100816	0.00128854	1710.24	814.557	839.060064283
20	0.00128854	0.00164613	1710.24	550.728	582.82905608
21	0.00164613	0.00210219	1710.24	393.0	409.618029536
22	0.00210219	0.00268383	1710.24	322.32	325.587793318
23	0.00268383	0.00342565	1710.24	306.059	299.819151405
24	0.00342565	0.00437174	1710.24	319.769	314.631093029
25	0.00437174	0.00557835	1710.24	353.53	354.089163633
26	0.00557835	0.00711724	1710.24	410.71	364.648904223
27	0.00711724	0.00907989	1710.24	510.725	401.558442185
28	0.00907989	0.011583	1710.24	510.725	410.394
29	0.011583	0.0147754	1710.24	642.713	410.394
30	0.0147754	0.0188469	1710.24	642.713	410.394
31	0.0188469	0.0753876	1710.24	642.713	410.394
