time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.089775e-08	1.23591e-07	559489.718036	89151.1	247751.967913
1	1.23591e-07	2.81216e-07	562372.0	89151.1	257120.0
2	2.81216e-07	4.82247e-07	513849.73886	89151.1	257120.0
3	4.82247e-07	7.38636e-07	58959.4913507	89151.1	170142.442775
4	7.38636e-07	1.06563e-06	20.4158027844	89151.1	1764.0016847
5	1.06563e-06	1.48266e-06	20.4158	13.9256	15.3031
6	1.48266e-06	2.01454e-06	20.4158	13.9256	15.3031
7	2.01454e-06	2.69288e-06	20.4158	13.9256	15.3031
8	2.69288e-06	3.55802e-06	20.4158	13.9256	15.3031
9	3.55802e-06	4.66139e-06	20.7640568169	13.9256	15.6285191386
10	4.66139e-06	6.06861e-06	42.980871998	13.9256	56.6515020934
11	6.06861e-06	7.86333e-06	330.130069207	13.9256	380.72334804
12	7.86333e-06	1.01523e-05	1617.81609804	13.9256	1580.19150322
13	1.01523e-05	1.30715e-05	4823.22923063	94.269	4240.71236929
14	1.30715e-05	1.67947e-05	10042.9193789	605.919	8457.3993631
15	1.67947e-05	2.15431e-05	16211.6619158	2422.99	13757.6133957
16	2.15431e-05	2.7599e-05	21863.7671537	6572.86	19241.981917
17	2.7599e-05	3.53226e-05	26020.525129	13251.2	23648.175786
18	3.53226e-05	4.51731e-05	28027.3036652	20984.9	25655.4355361
19	4.51731e-05	5.77362e-05	27313.5351473	25712.8	24626.6835298
20	5.77362e-05	7.37588e-05	24412.9877718	24130.2	21300.5381283
21	7.37588e-05	9.41936e-05	20688.8027473	19321.8	17406.5467723
22	9.41936e-05	0.000120256	16971.0284441	14906.3	14274.0886733
23	0.000120256	0.000153494	13780.2149018	11873.0	12316.3638833
24	0.000153494	0.000195886	10758.8636996	9588.03	11398.4269851
25	0.000195886	0.000249951	6024.13982955	7468.09	12097.8625463
26	0.000249951	0.000318905	4682.61	5696.9	5045.21177036
27	0.000318905	0.000406846	4682.61	1680.96	648.759
28	0.000406846	0.000519004	4682.61	1680.96	648.759
29	0.000519004	0.000662048	4682.61	1680.96	648.759
30	0.000662048	0.000844482	4682.61	1680.96	648.759
31	0.000844482	0.003377928	4682.61	1680.96	648.759
