time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	6.009675e-08	2.40387e-07	9.8463912513	7.15965	9.56471076554
1	2.40387e-07	5.46969e-07	9.94681353887	7.15965	9.68534875436
2	5.46969e-07	9.37976e-07	9.94681108958	7.15967	9.68535684556
3	9.37976e-07	1.43666e-06	9.9467917552	7.15964	18.2345271228
4	1.43666e-06	2.07266e-06	9.94679	17.6025	187.414685705
5	2.07266e-06	2.8838e-06	17.0579995946	439.806	854.078982789
6	2.8838e-06	3.91831e-06	121.924385221	2574.31	1612.32329062
7	3.91831e-06	5.23769e-06	604.483070606	4144.47	1664.94461818
8	5.23769e-06	6.9204e-06	1733.93299225	2357.19	1428.2468909
9	6.9204e-06	9.06648e-06	3600.953191	768.415	1616.44728775
10	9.06648e-06	1.18035e-05	6414.12992428	291.752	2639.02617518
11	1.18035e-05	1.52943e-05	10453.833935	229.922	4803.59384059
12	1.52943e-05	1.97463e-05	15213.6602613	389.835	7891.47591315
13	1.97463e-05	2.54243e-05	18895.2300497	971.175	10854.8031011
14	2.54243e-05	3.26659e-05	19687.2520283	2511.41	12703.4086234
15	3.26659e-05	4.19015e-05	17818.1349538	5596.55	13499.1172613
16	4.19015e-05	5.36805e-05	15085.2772211	9658.42	13565.9131047
17	5.36805e-05	6.8703e-05	12690.5204548	12572.8	12992.2026882
18	6.8703e-05	8.78624e-05	10888.526946	12524.7	11896.9563188
19	8.78624e-05	0.000112298	9512.06398002	10420.9	10656.7884028
20	0.000112298	0.000143462	8298.65022903	8539.56	9620.72409295
21	0.000143462	0.000183208	7037.66796434	7541.93	8770.59496866
22	0.000183208	0.000233899	5691.24151427	6969.52	7790.58615203
23	0.000233899	0.000298548	4392.56447737	6189.72	6558.64362538
24	0.000298548	0.000381001	3309.89145024	5065.24	5285.54080267
25	0.000381001	0.000486159	2350.31608813	3795.22	3928.79725234
26	0.000486159	0.000620274	1952.54	2660.83	3160.12
27	0.000620274	0.000791322	2367.77746867	1621.76	2794.38340778
28	0.000791322	0.00100947	2822.16547097	1621.76	2209.60229251
29	0.00100947	0.00128769	2822.66	2397.71	2197.74
30	0.00128769	0.00164253	2822.66	2397.71	2197.74
31	0.00164253	0.00657012	2822.66	2397.71	2197.74
