time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.608225e-08	1.44329e-07	198153.803993	58373.8	214103.304775
1	1.44329e-07	3.28402e-07	40227.8057272	58373.8	38842.829325
2	3.28402e-07	5.63164e-07	15.0284	11.9247	15.4302495221
3	5.63164e-07	8.62573e-07	15.0284	11.9247	15.4302
4	8.62573e-07	1.24443e-06	15.0284	11.9247	15.4302
5	1.24443e-06	1.73144e-06	15.0284	11.9247	15.4302
6	1.73144e-06	2.35256e-06	15.0284	11.9247	15.4302
7	2.35256e-06	3.14473e-06	15.0284	11.9247	15.4302
8	3.14473e-06	4.15503e-06	24.5154452555	11.9247	15.4302
9	4.15503e-06	5.44354e-06	119.869894554	11.9247	37.3593025513
10	5.44354e-06	7.08687e-06	556.331034493	11.9247	202.905682001
11	7.08687e-06	9.18273e-06	1908.29468422	11.9247	823.527943511
12	9.18273e-06	1.18557e-05	5002.91469991	34.829	2456.12830847
13	1.18557e-05	1.52648e-05	10370.4883581	202.711	5571.37258639
14	1.52648e-05	1.96127e-05	17355.4227082	895.434	10154.2088404
15	1.96127e-05	2.51578e-05	23671.4675244	2921.36	15597.3808908
16	2.51578e-05	3.22299e-05	26498.3660973	7159.98	20806.2597403
17	3.22299e-05	4.12495e-05	25211.5882582	13766.6	24407.0311372
18	4.12495e-05	5.27528e-05	21667.9751669	21025.5	25144.0914069
19	5.27528e-05	6.74239e-05	17805.2475001	23909.6	22935.4289985
20	6.74239e-05	8.61349e-05	14521.8011784	20477.0	19154.8020979
21	8.61349e-05	0.000109998	11918.6823415	15588.5	15367.2760833
22	0.000109998	0.000140433	9772.78372712	12144.6	12341.6315737
23	0.000140433	0.000179249	7912.7828614	9879.03	10032.4212728
24	0.000179249	0.000228754	6317.0466111	7844.53	8159.10956496
25	0.000228754	0.000291891	4840.04461011	5743.09	6615.30576192
26	0.000291891	0.000372414	3548.03101365	3940.51	5709.97814186
27	0.000372414	0.000475112	3341.99653836	2195.32	4439.18446793
28	0.000475112	0.000606089	2845.23202176	2195.32	845.02858664
29	0.000606089	0.000773134	2777.81	1924.31	548.769
30	0.000773134	0.000986179	2777.81	1924.31	548.769
31	0.000986179	0.003944716	2777.81	1924.31	548.769
