time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	3.52525e-08	1.4101e-07	19059.1639447	112.98	61796.4861594
1	1.4101e-07	3.20851e-07	605071.725744	112.98	1915167.00732
2	3.20851e-07	5.50215e-07	845389.793203	624777.0	148755.180226
3	5.50215e-07	8.42739e-07	128907.301079	628802.0	14.8890588117
4	8.42739e-07	1.21582e-06	3801.51960246	508.663	14.8642
5	1.21582e-06	1.69163e-06	56.8988929315	12.2054	14.8642
6	1.69163e-06	2.29847e-06	16.7233299935	12.2054	14.8642
7	2.29847e-06	3.07242e-06	16.6577	12.2054	14.8642
8	3.07242e-06	4.05949e-06	16.6577	12.2054	14.8642
9	4.05949e-06	5.31837e-06	21.4932383292	12.2054	17.5619123618
10	5.31837e-06	6.92392e-06	110.010302527	12.2054	63.2554550003
11	6.92392e-06	8.97159e-06	633.503638097	12.2054	369.036351225
12	8.97159e-06	1.15831e-05	2338.95022354	18.3466	1464.64571897
13	1.15831e-05	1.49138e-05	5840.56422242	132.943	4078.17175914
14	1.49138e-05	1.91617e-05	10660.7694383	712.623	8616.83912192
15	1.91617e-05	2.45793e-05	15415.118844	2698.99	14631.6049534
16	2.45793e-05	3.14888e-05	19113.8022337	7191.94	20745.1315119
17	3.14888e-05	4.0301e-05	21904.6411044	14151.8	25018.9088276
18	4.0301e-05	5.15399e-05	24076.0711332	21248.2	25722.4759247
19	5.15399e-05	6.58736e-05	24582.3254387	23823.6	23107.8267724
20	6.58736e-05	8.41544e-05	22450.1357788	21000.7	19133.2817448
21	8.41544e-05	0.000107469	19176.4970205	16857.3	15368.5114596
22	0.000107469	0.000137204	16002.5052983	13630.5	12234.9606107
23	0.000137204	0.000175128	12774.5564418	10948.9	9680.36402346
24	0.000175128	0.000223494	9553.46687958	8131.32	7352.74614835
25	0.000223494	0.00028518	6801.3252091	5628.81	5223.27202279
26	0.00028518	0.000363851	5604.87	3768.12	3345.69905931
27	0.000363851	0.000464187	6641.74515448	2064.58	3045.38411071
28	0.000464187	0.000592153	8111.66052381	2064.58	2575.32139233
29	0.000592153	0.000755357	8132.49	2383.09	2466.83
30	0.000755357	0.000963503	8132.49	2383.09	2466.83
31	0.000963503	0.003854012	8132.49	2383.09	2466.83
