time_index	left_time_boundary	right_time_boundary	lambda_00	lambda_01	lambda_11
0	4.246e-08	1.6984e-07	484.883703261	66441.0	140580.015528
1	1.6984e-07	3.86448e-07	63.123889241	66441.0	23455.2182161
2	3.86448e-07	6.62705e-07	14.8357539628	10.1336	13.3998
3	6.62705e-07	1.01504e-06	14.8354	10.1336	13.3998
4	1.01504e-06	1.46439e-06	14.8354	10.1336	13.3998
5	1.46439e-06	2.03748e-06	14.8354	10.1336	13.3998
6	2.03748e-06	2.76839e-06	14.8354	10.1336	13.3998
7	2.76839e-06	3.70057e-06	14.8354	10.1336	13.3998
8	3.70057e-06	4.88945e-06	14.8850203922	10.1336	22.5696351032
9	4.88945e-06	6.40571e-06	18.7936794839	10.1336	103.371820708
10	6.40571e-06	8.33951e-06	94.9827334102	10.1336	469.702726527
11	8.33951e-06	1.08058e-05	499.520559968	10.1336	1618.96360634
12	1.08058e-05	1.39513e-05	1787.23882964	20.4945	4183.27498298
13	1.39513e-05	1.79629e-05	4226.59042988	115.368	8168.68944722
14	1.79629e-05	2.30793e-05	7502.37684249	528.714	12498.9135569
15	2.30793e-05	2.96045e-05	11485.743314	1861.47	15746.800692
16	2.96045e-05	3.79267e-05	16342.9868772	4749.65	17474.948595
17	3.79267e-05	4.85405e-05	21334.2497857	9115.18	18194.7636565
18	4.85405e-05	6.20771e-05	24421.9675189	13951.6	18250.0915627
19	6.20771e-05	7.93413e-05	24314.1284504	17395.8	17461.3436661
20	7.93413e-05	0.00010136	22069.4161441	17586.9	15764.5013327
21	0.00010136	0.000129441	19105.0747924	14939.2	13684.5308712
22	0.000129441	0.000165256	15776.5718956	11780.0	11705.5052727
23	0.000165256	0.000210932	12264.7528214	9183.97	9952.15173223
24	0.000210932	0.000269187	10003.4437208	7058.13	8361.46580026
25	0.000269187	0.000343484	12270.525168	5422.96	6746.66559865
26	0.000343484	0.00043824	12850.5183704	4466.67	5695.60292264
27	0.00043824	0.00055909	4392.23909892	7209.11	4018.65840241
28	0.00055909	0.000713218	14.8354	7209.11	409.019785655
29	0.000713218	0.000909789	14.8354	10.1336	236.591
30	0.000909789	0.00116049	14.8354	10.1336	236.591
31	0.00116049	0.00464196	14.8354	10.1336	236.591
